OSU_RTS.MDBUS_C1.251_CDT Time [SNAP],OSU_RTS.MDBUS_C1.251_CDT Value [SNAP],OSU_RTS.MDBUS_C1.251_CDT Status [SNAP],OSU_RTS.MDBUS_C1.251_CHF Time [SNAP],OSU_RTS.MDBUS_C1.251_CHF Value [SNAP],OSU_RTS.MDBUS_C1.251_CHF Status [SNAP],OSU_RTS.MDBUS_C1.251_CHT Time [SNAP],OSU_RTS.MDBUS_C1.251_CHT Value [SNAP],OSU_RTS.MDBUS_C1.251_CHT Status [SNAP],OSU_RTS.MDBUS_C1.251_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.251_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.251_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.251_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.251_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.251_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.251_CVF Time [SNAP],OSU_RTS.MDBUS_C1.251_CVF Value [SNAP],OSU_RTS.MDBUS_C1.251_CVF Status [SNAP],OSU_RTS.MDBUS_C1.251_HF Time [SNAP],OSU_RTS.MDBUS_C1.251_HF Value [SNAP],OSU_RTS.MDBUS_C1.251_HF Status [SNAP],OSU_RTS.MDBUS_C1.251_HGT Time [SNAP],OSU_RTS.MDBUS_C1.251_HGT Value [SNAP],OSU_RTS.MDBUS_C1.251_HGT Status [SNAP],OSU_RTS.MDBUS_E3.251E_1C Time [SNAP],OSU_RTS.MDBUS_E3.251E_1C Value [SNAP],OSU_RTS.MDBUS_E3.251E_1C Status [SNAP],OSU_RTS.MDBUS_RT.251S_C Time [SNAP],OSU_RTS.MDBUS_RT.251S_C Value [SNAP],OSU_RTS.MDBUS_RT.251S_C Status [SNAP],OSU_RTS.MDBUS_RT.251S_DP Time [SNAP],OSU_RTS.MDBUS_RT.251S_DP Value [SNAP],OSU_RTS.MDBUS_RT.251S_DP Status [SNAP],OSU_RTS.MDBUS_RT.251S_HF Time [SNAP],OSU_RTS.MDBUS_RT.251S_HF Value [SNAP],OSU_RTS.MDBUS_RT.251S_HF Status [SNAP],OSU_RTS.MDBUS_RT.251S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.251S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.251S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.251S_I Time [SNAP],OSU_RTS.MDBUS_RT.251S_I Value [SNAP],OSU_RTS.MDBUS_RT.251S_I Status [SNAP],OSU_RTS.MDBUS_RT.251S_P Time [SNAP],OSU_RTS.MDBUS_RT.251S_P Value [SNAP],OSU_RTS.MDBUS_RT.251S_P Status [SNAP],OSU_RTS.MDBUS_RT.251S_T Time [SNAP],OSU_RTS.MDBUS_RT.251S_T Value [SNAP],OSU_RTS.MDBUS_RT.251S_T Status [SNAP],Comments
10/15/18 0:00,2.50535965,OK,10/15/18 0:00,1.344036818,OK,10/15/18 0:00,1330058.5,OK,10/15/18 0:00,44.45211792,OK,10/15/18 0:00,41.94675827,OK,10/15/18 0:00,12.79789287,OK,10/15/18 0:00,16.12844181,OK,10/15/18 0:00,15960702,OK,10/15/18 0:00,1770839,OK,10/15/18 0:00,20615.92383,OK,10/15/18 0:00,6.112950325,OK,10/15/18 0:00,0,OK,10/15/18 0:00,0,OK,10/15/18 0:00,0.119245514,OK,10/15/18 0:00,40.62844849,OK,10/15/18 0:00,283.9202271,OK,
10/15/18 0:15,2.707157612,OK,10/15/18 0:15,1.469790816,OK,10/15/18 0:15,1330058.875,OK,10/15/18 0:15,44.42380524,OK,10/15/18 0:15,41.71664429,OK,10/15/18 0:15,12.96076234,OK,10/15/18 0:15,17.6374898,OK,10/15/18 0:15,15960706.5,OK,10/15/18 0:15,1770851,OK,10/15/18 0:15,20615.96875,OK,10/15/18 0:15,9.458744049,OK,10/15/18 0:15,0,OK,10/15/18 0:15,0,OK,10/15/18 0:15,0.190147156,OK,10/15/18 0:15,40.49119568,OK,10/15/18 0:15,283.9867554,OK,
10/15/18 0:30,2.478720188,OK,10/15/18 0:30,1.269340634,OK,10/15/18 0:30,1330059.125,OK,10/15/18 0:30,44.48011017,OK,10/15/18 0:30,42.00138855,OK,10/15/18 0:30,12.22442865,OK,10/15/18 0:30,15.23208761,OK,10/15/18 0:30,15960709.5,OK,10/15/18 0:30,1770862,OK,10/15/18 0:30,20616.01367,OK,10/15/18 0:30,4.355447292,OK,10/15/18 0:30,0,OK,10/15/18 0:30,0,OK,10/15/18 0:30,0.083279549,OK,10/15/18 0:30,40.71733093,OK,10/15/18 0:30,283.918335,OK,
10/15/18 0:45,3.237816334,OK,10/15/18 0:45,1.715536118,OK,10/15/18 0:45,1330059.5,OK,10/15/18 0:45,45.14467621,OK,10/15/18 0:45,41.90686417,OK,10/15/18 0:45,12.64808316,OK,10/15/18 0:45,20.58594847,OK,10/15/18 0:45,15960714,OK,10/15/18 0:45,1770877,OK,10/15/18 0:45,20616.06055,OK,10/15/18 0:45,3.551801205,OK,10/15/18 0:45,0,OK,10/15/18 0:45,0,OK,10/15/18 0:45,0.070902977,OK,10/15/18 0:45,41.14569092,OK,10/15/18 0:45,283.9331055,OK,
10/15/18 1:00,3.751308918,OK,10/15/18 1:00,2.035041332,OK,10/15/18 1:00,1330060,OK,10/15/18 1:00,45.69054794,OK,10/15/18 1:00,41.9392395,OK,10/15/18 1:00,12.95227727,OK,10/15/18 1:00,24.42049599,OK,10/15/18 1:00,15960720,OK,10/15/18 1:00,1770888,OK,10/15/18 1:00,20616.10938,OK,10/15/18 1:00,9.737573624,OK,10/15/18 1:00,0,OK,10/15/18 1:00,0,OK,10/15/18 1:00,0.197294922,OK,10/15/18 1:00,41.4123764,OK,10/15/18 1:00,283.6386719,OK,
10/15/18 1:15,2.712574244,OK,10/15/18 1:15,1.450273275,OK,10/15/18 1:15,1330060.5,OK,10/15/18 1:15,44.68173981,OK,10/15/18 1:15,41.9691658,OK,10/15/18 1:15,12.73249341,OK,10/15/18 1:15,17.4032793,OK,10/15/18 1:15,15960726,OK,10/15/18 1:15,1770902,OK,10/15/18 1:15,20616.16797,OK,10/15/18 1:15,7.017907143,OK,10/15/18 1:15,0,OK,10/15/18 1:15,0,OK,10/15/18 1:15,0.142197678,OK,10/15/18 1:15,41.73239136,OK,10/15/18 1:15,284.223175,OK,
10/15/18 1:30,2.851129532,OK,10/15/18 1:30,1.544817686,OK,10/15/18 1:30,1330060.875,OK,10/15/18 1:30,44.56879425,OK,10/15/18 1:30,41.717659,OK,10/15/18 1:30,12.93440887,OK,10/15/18 1:30,18.53781223,OK,10/15/18 1:30,15960730.5,OK,10/15/18 1:30,1770914,OK,10/15/18 1:30,20616.2207,OK,10/15/18 1:30,4.006052971,OK,10/15/18 1:30,0,OK,10/15/18 1:30,0,OK,10/15/18 1:30,0.084356491,OK,10/15/18 1:30,40.71739197,OK,10/15/18 1:30,283.626709,OK,
10/15/18 1:45,2.67075634,OK,10/15/18 1:45,1.368088245,OK,10/15/18 1:45,1330061.125,OK,10/15/18 1:45,44.61833191,OK,10/15/18 1:45,41.94757843,OK,10/15/18 1:45,12.22362297,OK,10/15/18 1:45,16.41705894,OK,10/15/18 1:45,15960733.5,OK,10/15/18 1:45,1770926,OK,10/15/18 1:45,20616.26367,OK,10/15/18 1:45,12.48591518,OK,10/15/18 1:45,0,OK,10/15/18 1:45,0,OK,10/15/18 1:45,0.259410004,OK,10/15/18 1:45,40.35542679,OK,10/15/18 1:45,283.7849121,OK,
10/15/18 2:00,2.791312218,OK,10/15/18 2:00,1.527748466,OK,10/15/18 2:00,1330061.5,OK,10/15/18 2:00,44.60552216,OK,10/15/18 2:00,41.81420898,OK,10/15/18 2:00,13.0657734,OK,10/15/18 2:00,18.33298159,OK,10/15/18 2:00,15960738,OK,10/15/18 2:00,1770938,OK,10/15/18 2:00,20616.30664,OK,10/15/18 2:00,18.45015907,OK,10/15/18 2:00,0,OK,10/15/18 2:00,0,OK,10/15/18 2:00,0.408917145,OK,10/15/18 2:00,40.16767883,OK,10/15/18 2:00,284.2671509,OK,
10/15/18 2:15,3.849745989,OK,10/15/18 2:15,2.060552359,OK,10/15/18 2:15,1330062,OK,10/15/18 2:15,45.69217682,OK,10/15/18 2:15,41.84243011,OK,10/15/18 2:15,12.77924423,OK,10/15/18 2:15,24.7266283,OK,10/15/18 2:15,15960744,OK,10/15/18 2:15,1770950,OK,10/15/18 2:15,20616.35156,OK,10/15/18 2:15,13.90502739,OK,10/15/18 2:15,0,OK,10/15/18 2:15,0,OK,10/15/18 2:15,0.293012177,OK,10/15/18 2:15,40.29573441,OK,10/15/18 2:15,283.9696655,OK,
10/15/18 2:30,2.809016228,OK,10/15/18 2:30,1.474241138,OK,10/15/18 2:30,1330062.5,OK,10/15/18 2:30,44.79956055,OK,10/15/18 2:30,41.99054718,OK,10/15/18 2:30,12.62308774,OK,10/15/18 2:30,17.69089365,OK,10/15/18 2:30,15960750,OK,10/15/18 2:30,1770962,OK,10/15/18 2:30,20616.39648,OK,10/15/18 2:30,10.92692852,OK,10/15/18 2:30,0,OK,10/15/18 2:30,0,OK,10/15/18 2:30,0.221324951,OK,10/15/18 2:30,41.28378296,OK,10/15/18 2:30,284.6392212,OK,
10/15/18 2:45,2.89141655,OK,10/15/18 2:45,1.528848648,OK,10/15/18 2:45,1330062.875,OK,10/15/18 2:45,44.69797897,OK,10/15/18 2:45,41.80656052,OK,10/15/18 2:45,12.62238582,OK,10/15/18 2:45,18.34618378,OK,10/15/18 2:45,15960754.5,OK,10/15/18 2:45,1770973,OK,10/15/18 2:45,20616.4375,OK,10/15/18 2:45,6.296795845,OK,10/15/18 2:45,0,OK,10/15/18 2:45,0,OK,10/15/18 2:45,0.126429192,OK,10/15/18 2:45,40.79336166,OK,10/15/18 2:45,283.9839172,OK,
10/15/18 3:00,15.6227417,OK,10/15/18 3:00,84.11352539,OK,10/15/18 3:00,1330066.375,OK,10/15/18 3:00,57.48414612,OK,10/15/18 3:00,41.86140442,OK,10/15/18 3:00,128.8433402,OK,10/15/18 3:00,1009.362305,OK,10/15/18 3:00,15960796.5,OK,10/15/18 3:00,1770985,OK,10/15/18 3:00,20616.48438,OK,10/15/18 3:00,9.377149582,OK,10/15/18 3:00,0,OK,10/15/18 3:00,0,OK,10/15/18 3:00,0.188471008,OK,10/15/18 3:00,40.47663116,OK,10/15/18 3:00,283.9515381,OK,
10/15/18 3:15,2.671115875,OK,10/15/18 3:15,14.12787342,OK,10/15/18 3:15,1330070,OK,10/15/18 3:15,44.08436584,OK,10/15/18 3:15,41.41324997,OK,10/15/18 3:15,125.9762093,OK,10/15/18 3:15,169.534481,OK,10/15/18 3:15,15960840,OK,10/15/18 3:15,1770997,OK,10/15/18 3:15,20616.54297,OK,10/15/18 3:15,9.48452282,OK,10/15/18 3:15,0,OK,10/15/18 3:15,0,OK,10/15/18 3:15,0.190706207,OK,10/15/18 3:15,40.50410461,OK,10/15/18 3:15,284.1573486,OK,
10/15/18 3:30,2.546752453,OK,10/15/18 3:30,13.66243076,OK,10/15/18 3:30,1330076,OK,10/15/18 3:30,43.84328079,OK,10/15/18 3:30,41.29652405,OK,10/15/18 3:30,128.0650368,OK,10/15/18 3:30,163.9491692,OK,10/15/18 3:30,15960912,OK,10/15/18 3:30,1771011,OK,10/15/18 3:30,20616.58984,OK,10/15/18 3:30,3.371233463,OK,10/15/18 3:30,0,OK,10/15/18 3:30,0,OK,10/15/18 3:30,0.067428558,OK,10/15/18 3:30,41.14805603,OK,10/15/18 3:30,283.9038696,OK,
10/15/18 3:45,1.172631502,OK,10/15/18 3:45,6.117199421,OK,10/15/18 3:45,1330077.75,OK,10/15/18 3:45,42.84450531,OK,10/15/18 3:45,41.671875,OK,10/15/18 3:45,124.5317875,OK,10/15/18 3:45,73.40639305,OK,10/15/18 3:45,15960931.5,OK,10/15/18 3:45,1771023,OK,10/15/18 3:45,20616.63281,OK,10/15/18 3:45,11.09425354,OK,10/15/18 3:45,0,OK,10/15/18 3:45,0,OK,10/15/18 3:45,0.224022705,OK,10/15/18 3:45,40.42420959,OK,10/15/18 3:45,283.7953491,OK,
10/15/18 4:00,1.290809512,OK,10/15/18 4:00,6.763650894,OK,10/15/18 4:00,1330079.25,OK,10/15/18 4:00,43.31357574,OK,10/15/18 4:00,42.0227623,OK,10/15/18 4:00,125.3180906,OK,10/15/18 4:00,81.31490135,OK,10/15/18 4:00,15960951,OK,10/15/18 4:00,1771035,OK,10/15/18 4:00,20616.67578,OK,10/15/18 4:00,14.02745247,OK,10/15/18 4:00,0,OK,10/15/18 4:00,0,OK,10/15/18 4:00,0.300366882,OK,10/15/18 4:00,40.52442932,OK,10/15/18 4:00,284.8327637,OK,
10/15/18 4:15,1.753432751,OK,10/15/18 4:15,9.110354424,OK,10/15/18 4:15,1330081.375,OK,10/15/18 4:15,43.43372345,OK,10/15/18 4:15,41.68029022,OK,10/15/18 4:15,124.2001077,OK,10/15/18 4:15,109.4726486,OK,10/15/18 4:15,15960976.5,OK,10/15/18 4:15,1771046,OK,10/15/18 4:15,20616.71875,OK,10/15/18 4:15,9.375902176,OK,10/15/18 4:15,0,OK,10/15/18 4:15,0,OK,10/15/18 4:15,0.189646774,OK,10/15/18 4:15,41.22983551,OK,10/15/18 4:15,284.6584473,OK,
10/15/18 4:30,1.239952445,OK,10/15/18 4:30,6.178126812,OK,10/15/18 4:30,1330083.125,OK,10/15/18 4:30,43.32125092,OK,10/15/18 4:30,42.08129883,OK,10/15/18 4:30,118.9431829,OK,10/15/18 4:30,74.13752174,OK,10/15/18 4:30,15960997.5,OK,10/15/18 4:30,1771058,OK,10/15/18 4:30,20616.75977,OK,10/15/18 4:30,4.319876671,OK,10/15/18 4:30,0,OK,10/15/18 4:30,0,OK,10/15/18 4:30,0.086479568,OK,10/15/18 4:30,40.71216583,OK,10/15/18 4:30,283.9585876,OK,
10/15/18 4:45,-1.516380787,OK,10/15/18 4:45,0,OK,10/15/18 4:45,1330084.25,OK,10/15/18 4:45,43.23809052,OK,10/15/18 4:45,44.75447083,OK,10/15/18 4:45,116.537666,OK,10/15/18 4:45,0,OK,10/15/18 4:45,15961011,OK,10/15/18 4:45,1771073,OK,10/15/18 4:45,20616.80273,OK,10/15/18 4:45,10.11579895,OK,10/15/18 4:45,0,OK,10/15/18 4:45,0,OK,10/15/18 4:45,0.204185028,OK,10/15/18 4:45,40.92752838,OK,10/15/18 4:45,284.1246948,OK,
10/15/18 5:00,3.381351471,OK,10/15/18 5:00,22.13983154,OK,10/15/18 5:00,1330088.25,OK,10/15/18 5:00,45.72940445,OK,10/15/18 5:00,42.34805298,OK,10/15/18 5:00,156.3359066,OK,10/15/18 5:00,265.6779785,OK,10/15/18 5:00,15961059,OK,10/15/18 5:00,1771086,OK,10/15/18 5:00,20616.85547,OK,10/15/18 5:00,3.041110039,OK,10/15/18 5:00,0,OK,10/15/18 5:00,0,OK,10/15/18 5:00,0.06052705,OK,10/15/18 5:00,40.76029205,OK,10/15/18 5:00,283.7307739,OK,
10/15/18 5:15,1.682315707,OK,10/15/18 5:15,8.193291664,OK,10/15/18 5:15,1330091.5,OK,10/15/18 5:15,43.67053986,OK,10/15/18 5:15,41.98822784,OK,10/15/18 5:15,117.1973878,OK,10/15/18 5:15,98.31949997,OK,10/15/18 5:15,15961098,OK,10/15/18 5:15,1771099,OK,10/15/18 5:15,20617.00195,OK,10/15/18 5:15,26.0368576,OK,10/15/18 5:15,0,OK,10/15/18 5:15,0,OK,10/15/18 5:15,0.621723938,OK,10/15/18 5:15,39.25148392,OK,10/15/18 5:15,282.6174622,OK,
10/15/18 5:30,1.518388033,OK,10/15/18 5:30,7.36929369,OK,10/15/18 5:30,1330093.5,OK,10/15/18 5:30,43.27055359,OK,10/15/18 5:30,41.75216675,OK,10/15/18 5:30,115.8592751,OK,10/15/18 5:30,88.43152428,OK,10/15/18 5:30,15961122,OK,10/15/18 5:30,1771113,OK,10/15/18 5:30,20617.10742,OK,10/15/18 5:30,20.562994,OK,10/15/18 5:30,0,OK,10/15/18 5:30,0,OK,10/15/18 5:30,0.460695099,OK,10/15/18 5:30,39.71578217,OK,10/15/18 5:30,299.6101685,OK,
10/15/18 5:45,1.322207332,OK,10/15/18 5:45,6.300419331,OK,10/15/18 5:45,1330095.125,OK,10/15/18 5:45,43.16144562,OK,10/15/18 5:45,41.83923721,OK,10/15/18 5:45,113.8829742,OK,10/15/18 5:45,75.6923275,OK,10/15/18 5:45,15961141.5,OK,10/15/18 5:45,1771129,OK,10/15/18 5:45,20617.21289,OK,10/15/18 5:45,17.14961624,OK,10/15/18 5:45,0,OK,10/15/18 5:45,0,OK,10/15/18 5:45,0.372821045,OK,10/15/18 5:45,39.70121765,OK,10/15/18 5:45,311.6517334,OK,
10/15/18 6:00,1.604841471,OK,10/15/18 6:00,7.560297012,OK,10/15/18 6:00,1330096.75,OK,10/15/18 6:00,43.19772339,OK,10/15/18 6:00,41.59288025,OK,10/15/18 6:00,112.4591014,OK,10/15/18 6:00,90.72356415,OK,10/15/18 6:00,15961161,OK,10/15/18 6:00,1771144,OK,10/15/18 6:00,20617.31445,OK,10/15/18 6:00,20.32597733,OK,10/15/18 6:00,0,OK,10/15/18 6:00,0,OK,10/15/18 6:00,0.448940521,OK,10/15/18 6:00,39.73220825,OK,10/15/18 6:00,320.9246521,OK,
10/15/18 6:15,10.07424355,OK,10/15/18 6:15,46.17381668,OK,10/15/18 6:15,1330105.25,OK,10/15/18 6:15,51.71283722,OK,10/15/18 6:15,41.63859558,OK,10/15/18 6:15,109.5810083,OK,10/15/18 6:15,554.0858002,OK,10/15/18 6:15,15961263,OK,10/15/18 6:15,1771159,OK,10/15/18 6:15,20617.41992,OK,10/15/18 6:15,15.65262222,OK,10/15/18 6:15,0,OK,10/15/18 6:15,0,OK,10/15/18 6:15,0.331394928,OK,10/15/18 6:15,39.82396698,OK,10/15/18 6:15,330.1602173,OK,
10/15/18 6:30,8.227632523,OK,10/15/18 6:30,51.55328751,OK,10/15/18 6:30,1330117,OK,10/15/18 6:30,50.27222443,OK,10/15/18 6:30,42.04459381,OK,10/15/18 6:30,149.7944997,OK,10/15/18 6:30,618.6394501,OK,10/15/18 6:30,15961404,OK,10/15/18 6:30,1771173,OK,10/15/18 6:30,20617.51953,OK,10/15/18 6:30,20.02164459,OK,10/15/18 6:30,0,OK,10/15/18 6:30,0,OK,10/15/18 6:30,0.439811432,OK,10/15/18 6:30,39.78380585,OK,10/15/18 6:30,335.4763794,OK,
10/15/18 6:45,6.034888744,OK,10/15/18 6:45,29.42085648,OK,10/15/18 6:45,1330129.125,OK,10/15/18 6:45,48.72894287,OK,10/15/18 6:45,42.69405365,OK,10/15/18 6:45,116.8114426,OK,10/15/18 6:45,353.0502777,OK,10/15/18 6:45,15961549.5,OK,10/15/18 6:45,1771188,OK,10/15/18 6:45,20617.61914,OK,10/15/18 6:45,16.12188339,OK,10/15/18 6:45,0,OK,10/15/18 6:45,0,OK,10/15/18 6:45,0.338378723,OK,10/15/18 6:45,39.92893219,OK,10/15/18 6:45,340.0223999,OK,
10/15/18 7:00,6.275780201,OK,10/15/18 7:00,33.86765671,OK,10/15/18 7:00,1330140.875,OK,10/15/18 7:00,47.81708527,OK,10/15/18 7:00,41.54130554,OK,10/15/18 7:00,128.945922,OK,10/15/18 7:00,406.4118805,OK,10/15/18 7:00,15961690.5,OK,10/15/18 7:00,1771204,OK,10/15/18 7:00,20617.71484,OK,10/15/18 7:00,15.52105713,OK,10/15/18 7:00,0,OK,10/15/18 7:00,0,OK,10/15/18 7:00,0.331334961,OK,10/15/18 7:00,39.94651413,OK,10/15/18 7:00,342.930542,OK,
10/15/18 7:15,6.738542557,OK,10/15/18 7:15,37.91963959,OK,10/15/18 7:15,1330150.875,OK,10/15/18 7:15,48.23801041,OK,10/15/18 7:15,41.49946594,OK,10/15/18 7:15,134.4705849,OK,10/15/18 7:15,455.035675,OK,10/15/18 7:15,15961810.5,OK,10/15/18 7:15,1771219,OK,10/15/18 7:15,20617.80859,OK,10/15/18 7:15,15.95978165,OK,10/15/18 7:15,0,OK,10/15/18 7:15,0,OK,10/15/18 7:15,0.335028656,OK,10/15/18 7:15,39.9161644,OK,10/15/18 7:15,344.7363892,OK,
10/15/18 7:30,7.827167988,OK,10/15/18 7:30,43.69896317,OK,10/15/18 7:30,1330161.5,OK,10/15/18 7:30,49.40337372,OK,10/15/18 7:30,41.57621002,OK,10/15/18 7:30,133.4421707,OK,10/15/18 7:30,524.387558,OK,10/15/18 7:30,15961938,OK,10/15/18 7:30,1771235,OK,10/15/18 7:30,20617.90039,OK,10/15/18 7:30,19.45464325,OK,10/15/18 7:30,0,OK,10/15/18 7:30,0,OK,10/15/18 7:30,0.421173035,OK,10/15/18 7:30,39.84340668,OK,10/15/18 7:30,346.2090454,OK,
10/15/18 7:45,9.317359924,OK,10/15/18 7:45,51.71641541,OK,10/15/18 7:45,1330172.625,OK,10/15/18 7:45,50.89622879,OK,10/15/18 7:45,41.57886887,OK,10/15/18 7:45,132.6930184,OK,10/15/18 7:45,620.5969849,OK,10/15/18 7:45,15962071.5,OK,10/15/18 7:45,1771253,OK,10/15/18 7:45,20617.99609,OK,10/15/18 7:45,15.85814285,OK,10/15/18 7:45,0,OK,10/15/18 7:45,0,OK,10/15/18 7:45,0.335900757,OK,10/15/18 7:45,40.01940918,OK,10/15/18 7:45,347.2958374,OK,
10/15/18 8:00,10.82313347,OK,10/15/18 8:00,77.86172485,OK,10/15/18 8:00,1330186.5,OK,10/15/18 8:00,52.43965149,OK,10/15/18 8:00,41.61651611,OK,10/15/18 8:00,172.0080462,OK,10/15/18 8:00,934.3406982,OK,10/15/18 8:00,15962238,OK,10/15/18 8:00,1771278,OK,10/15/18 8:00,20618.08789,OK,10/15/18 8:00,15.24961567,OK,10/15/18 8:00,0,OK,10/15/18 8:00,0,OK,10/15/18 8:00,0.318120941,OK,10/15/18 8:00,39.85774231,OK,10/15/18 8:00,346.8648682,OK,
10/15/18 8:15,10.35500908,OK,10/15/18 8:15,56.05497742,OK,10/15/18 8:15,1330200.875,OK,10/15/18 8:15,52.12880707,OK,10/15/18 8:15,41.77379608,OK,10/15/18 8:15,129.3795325,OK,10/15/18 8:15,672.659729,OK,10/15/18 8:15,15962410.5,OK,10/15/18 8:15,1771304,OK,10/15/18 8:15,20618.17578,OK,10/15/18 8:15,19.10272598,OK,10/15/18 8:15,0,OK,10/15/18 8:15,0,OK,10/15/18 8:15,0.412807892,OK,10/15/18 8:15,39.84580994,OK,10/15/18 8:15,345.6724548,OK,
10/15/18 8:30,10.48346043,OK,10/15/18 8:30,57.50950241,OK,10/15/18 8:30,1330212.75,OK,10/15/18 8:30,52.04653168,OK,10/15/18 8:30,41.5630722,OK,10/15/18 8:30,131.1580512,OK,10/15/18 8:30,690.1140289,OK,10/15/18 8:30,15962553,OK,10/15/18 8:30,1771330,OK,10/15/18 8:30,20618.26172,OK,10/15/18 8:30,17.00195694,OK,10/15/18 8:30,0,OK,10/15/18 8:30,0,OK,10/15/18 8:30,0.357981873,OK,10/15/18 8:30,39.96109772,OK,10/15/18 8:30,344.875,OK,
10/15/18 8:45,9.820323944,OK,10/15/18 8:45,70.3351593,OK,10/15/18 8:45,1330228.75,OK,10/15/18 8:45,51.34421539,OK,10/15/18 8:45,41.52389145,OK,10/15/18 8:45,171.035696,OK,10/15/18 8:45,844.0219116,OK,10/15/18 8:45,15962745,OK,10/15/18 8:45,1771357,OK,10/15/18 8:45,20618.3457,OK,10/15/18 8:45,13.00671387,OK,10/15/18 8:45,0,OK,10/15/18 8:45,0,OK,10/15/18 8:45,0.263186279,OK,10/15/18 8:45,40.19487762,OK,10/15/18 8:45,342.9596558,OK,
10/15/18 9:00,9.317239761,OK,10/15/18 9:00,49.67710114,OK,10/15/18 9:00,1330242.25,OK,10/15/18 9:00,50.86673355,OK,10/15/18 9:00,41.54949188,OK,10/15/18 9:00,127.2479388,OK,10/15/18 9:00,595.1283417,OK,10/15/18 9:00,15962907,OK,10/15/18 9:00,1771384,OK,10/15/18 9:00,20618.42969,OK,10/15/18 9:00,14.14022255,OK,10/15/18 9:00,0,OK,10/15/18 9:00,0,OK,10/15/18 9:00,0.291308441,OK,10/15/18 9:00,40.11717987,OK,10/15/18 9:00,341.6196289,OK,
10/15/18 9:15,8.691051483,OK,10/15/18 9:15,43.57875443,OK,10/15/18 9:15,1330253.875,OK,10/15/18 9:15,50.26767731,OK,10/15/18 9:15,41.57662201,OK,10/15/18 9:15,119.8622605,OK,10/15/18 9:15,522.9450531,OK,10/15/18 9:15,15963046.5,OK,10/15/18 9:15,1771413,OK,10/15/18 9:15,20618.51172,OK,10/15/18 9:15,13.74880219,OK,10/15/18 9:15,0,OK,10/15/18 9:15,0,OK,10/15/18 9:15,0.282789307,OK,10/15/18 9:15,40.25295258,OK,10/15/18 9:15,339.1638794,OK,
10/15/18 9:30,9.004342079,OK,10/15/18 9:30,60.37386703,OK,10/15/18 9:30,1330270.125,OK,10/15/18 9:30,50.52974319,OK,10/15/18 9:30,41.52540207,OK,10/15/18 9:30,160.283007,OK,10/15/18 9:30,724.4864044,OK,10/15/18 9:30,15963241.5,OK,10/15/18 9:30,1771443,OK,10/15/18 9:30,20618.5918,OK,10/15/18 9:30,15.37261581,OK,10/15/18 9:30,0,OK,10/15/18 9:30,0,OK,10/15/18 9:30,0.32384671,OK,10/15/18 9:30,40.0732193,OK,10/15/18 9:30,337.0443726,OK,
10/15/18 9:45,8.994979858,OK,10/15/18 9:45,49.7215004,OK,10/15/18 9:45,1330284.75,OK,10/15/18 9:45,50.605896,OK,10/15/18 9:45,41.61091614,OK,10/15/18 9:45,132.1429341,OK,10/15/18 9:45,596.6580048,OK,10/15/18 9:45,15963417,OK,10/15/18 9:45,1771474,OK,10/15/18 9:45,20618.67578,OK,10/15/18 9:45,15.51407051,OK,10/15/18 9:45,0,OK,10/15/18 9:45,0,OK,10/15/18 9:45,0.327809174,OK,10/15/18 9:45,40.08138657,OK,10/15/18 9:45,335.3032837,OK,
10/15/18 10:00,10.32718754,OK,10/15/18 10:00,56.38667297,OK,10/15/18 10:00,1330296.375,OK,10/15/18 10:00,51.88467789,OK,10/15/18 10:00,41.5574913,OK,10/15/18 10:00,130.5412582,OK,10/15/18 10:00,676.6400757,OK,10/15/18 10:00,15963556.5,OK,10/15/18 10:00,1771503,OK,10/15/18 10:00,20618.75195,OK,10/15/18 10:00,15.82187653,OK,10/15/18 10:00,0,OK,10/15/18 10:00,0,OK,10/15/18 10:00,0.341059662,OK,10/15/18 10:00,40.12176132,OK,10/15/18 10:00,332.3743896,OK,
10/15/18 10:15,9.451522827,OK,10/15/18 10:15,64.54133606,OK,10/15/18 10:15,1330309.625,OK,10/15/18 10:15,50.99594116,OK,10/15/18 10:15,41.54441833,OK,10/15/18 10:15,163.0710836,OK,10/15/18 10:15,774.4960327,OK,10/15/18 10:15,15963715.5,OK,10/15/18 10:15,1771534,OK,10/15/18 10:15,20618.82227,OK,10/15/18 10:15,11.82503128,OK,10/15/18 10:15,0,OK,10/15/18 10:15,0,OK,10/15/18 10:15,0.235637665,OK,10/15/18 10:15,40.34978485,OK,10/15/18 10:15,328.8711548,OK,
