OSU_RTS.MDBUS_C1.072_CDT Time [SNAP],OSU_RTS.MDBUS_C1.072_CDT Value [SNAP],OSU_RTS.MDBUS_C1.072_CDT Status [SNAP],OSU_RTS.MDBUS_C1.072_CHF Time [SNAP],OSU_RTS.MDBUS_C1.072_CHF Value [SNAP],OSU_RTS.MDBUS_C1.072_CHF Status [SNAP],OSU_RTS.MDBUS_C1.072_CHT Time [SNAP],OSU_RTS.MDBUS_C1.072_CHT Value [SNAP],OSU_RTS.MDBUS_C1.072_CHT Status [SNAP],OSU_RTS.MDBUS_C1.072_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.072_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.072_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.072_CVF Time [SNAP],OSU_RTS.MDBUS_C1.072_CVF Value [SNAP],OSU_RTS.MDBUS_C1.072_CVF Status [SNAP],OSU_RTS.MDBUS_C1.072_CWRT Time [SNAP],OSU_RTS.MDBUS_C1.072_CWRT Value [SNAP],OSU_RTS.MDBUS_C1.072_CWRT Status [SNAP],OSU_RTS.MDBUS_C1.072_HF Time [SNAP],OSU_RTS.MDBUS_C1.072_HF Value [SNAP],OSU_RTS.MDBUS_C1.072_HF Status [SNAP],OSU_RTS.MDBUS_C1.072_HGT Time [SNAP],OSU_RTS.MDBUS_C1.072_HGT Value [SNAP],OSU_RTS.MDBUS_C1.072_HGT Status [SNAP],OSU_RTS.MDBUS_CC.072_MHT Time [SNAP],OSU_RTS.MDBUS_CC.072_MHT Value [SNAP],OSU_RTS.MDBUS_CC.072_MHT Status [SNAP],OSU_RTS.MDBUS_CC.072_PHT Time [SNAP],OSU_RTS.MDBUS_CC.072_PHT Value [SNAP],OSU_RTS.MDBUS_CC.072_PHT Status [SNAP],OSU_RTS.MDBUS_E3.072_E01 Time [SNAP],OSU_RTS.MDBUS_E3.072_E01 Value [SNAP],OSU_RTS.MDBUS_E3.072_E01 Status [SNAP],Comments
10/15/18 23:15,18.45254707,OK,10/15/18 23:15,0,OK,10/15/18 23:15,4126438.25,OK,10/15/18 23:15,48.29980469,OK,10/15/18 23:15,0,OK,10/15/18 23:15,66.75234985,OK,10/15/18 23:15,0,OK,10/15/18 23:15,49517259,OK,,,,,,,10/15/18 23:15,1064515.207,OK,
10/15/18 23:30,18.33874893,OK,10/15/18 23:30,0,OK,10/15/18 23:30,4126438.25,OK,10/15/18 23:30,48.5163269,OK,10/15/18 23:30,0,OK,10/15/18 23:30,66.85507965,OK,10/15/18 23:30,0,OK,10/15/18 23:30,49517259,OK,,,,,,,10/15/18 23:30,1064563.281,OK,
10/15/18 23:45,18.13500977,OK,10/15/18 23:45,0,OK,10/15/18 23:45,4126438.25,OK,10/15/18 23:45,48.79707718,OK,10/15/18 23:45,0,OK,10/15/18 23:45,66.93210602,OK,10/15/18 23:45,0,OK,10/15/18 23:45,49517259,OK,,,,,,,10/15/18 23:45,1064611.723,OK,
10/16/18 0:00,18.14187431,OK,10/16/18 0:00,0,OK,10/16/18 0:00,4126438.25,OK,10/16/18 0:00,48.91273499,OK,10/16/18 0:00,0,OK,10/16/18 0:00,67.05461121,OK,10/16/18 0:00,0,OK,10/16/18 0:00,49517259,OK,,,,,,,10/16/18 0:00,1064659.799,OK,
10/16/18 0:15,17.97776985,OK,10/16/18 0:15,0,OK,10/16/18 0:15,4126438.25,OK,10/16/18 0:15,49.18416214,OK,10/16/18 0:15,0,OK,10/16/18 0:15,67.16192627,OK,10/16/18 0:15,0,OK,10/16/18 0:15,49517259,OK,,,,,,,10/16/18 0:15,1064707.337,OK,
10/16/18 0:30,17.80965424,OK,10/16/18 0:30,0,OK,10/16/18 0:30,4126438.25,OK,10/16/18 0:30,49.3800354,OK,10/16/18 0:30,0,OK,10/16/18 0:30,67.18968201,OK,10/16/18 0:30,0,OK,10/16/18 0:30,49517259,OK,,,,,,,10/16/18 0:30,1064755.346,OK,
10/16/18 0:45,17.71943092,OK,10/16/18 0:45,0,OK,10/16/18 0:45,4126438.25,OK,10/16/18 0:45,49.5399971,OK,10/16/18 0:45,0,OK,10/16/18 0:45,67.25942993,OK,10/16/18 0:45,0,OK,10/16/18 0:45,49517259,OK,,,,,,,10/16/18 0:45,1064802.12,OK,
10/16/18 1:00,17.5060463,OK,10/16/18 1:00,0,OK,10/16/18 1:00,4126438.25,OK,10/16/18 1:00,49.86098862,OK,10/16/18 1:00,0,OK,10/16/18 1:00,67.36702728,OK,10/16/18 1:00,0,OK,10/16/18 1:00,49517259,OK,,,,,,,10/16/18 1:00,1064848.767,OK,
10/16/18 1:15,17.44818687,OK,10/16/18 1:15,0,OK,10/16/18 1:15,4126438.25,OK,10/16/18 1:15,50.05747604,OK,10/16/18 1:15,0,OK,10/16/18 1:15,67.50566864,OK,10/16/18 1:15,0,OK,10/16/18 1:15,49517259,OK,,,,,,,10/16/18 1:15,1064894.657,OK,
10/16/18 1:30,17.46671867,OK,10/16/18 1:30,0,OK,10/16/18 1:30,4126438.25,OK,10/16/18 1:30,50.22439575,OK,10/16/18 1:30,0,OK,10/16/18 1:30,67.6911087,OK,10/16/18 1:30,0,OK,10/16/18 1:30,49517259,OK,,,,,,,10/16/18 1:30,1064940.669,OK,
10/16/18 1:45,17.37441444,OK,10/16/18 1:45,0,OK,10/16/18 1:45,4126438.25,OK,10/16/18 1:45,50.32029724,OK,10/16/18 1:45,0,OK,10/16/18 1:45,67.69472504,OK,10/16/18 1:45,0,OK,10/16/18 1:45,49517259,OK,,,,,,,10/16/18 1:45,1064987.483,OK,
10/16/18 2:00,17.29793739,OK,10/16/18 2:00,0,OK,10/16/18 2:00,4126438.25,OK,10/16/18 2:00,50.52210999,OK,10/16/18 2:00,0,OK,10/16/18 2:00,67.82003784,OK,10/16/18 2:00,0,OK,10/16/18 2:00,49517259,OK,,,,,,,10/16/18 2:00,1065034.013,OK,
10/16/18 2:15,17.32642174,OK,10/16/18 2:15,0,OK,10/16/18 2:15,4126438.25,OK,10/16/18 2:15,50.66444016,OK,10/16/18 2:15,0,OK,10/16/18 2:15,67.99085999,OK,10/16/18 2:15,0,OK,10/16/18 2:15,49517259,OK,,,,,,,10/16/18 2:15,1065080.842,OK,
10/16/18 2:30,17.06901741,OK,10/16/18 2:30,0,OK,10/16/18 2:30,4126438.25,OK,10/16/18 2:30,50.91869736,OK,10/16/18 2:30,0,OK,10/16/18 2:30,67.98770905,OK,10/16/18 2:30,0,OK,10/16/18 2:30,49517259,OK,,,,,,,10/16/18 2:30,1065128.008,OK,
10/16/18 2:45,16.99272346,OK,10/16/18 2:45,0,OK,10/16/18 2:45,4126438.25,OK,10/16/18 2:45,51.12612534,OK,10/16/18 2:45,0,OK,10/16/18 2:45,68.11884308,OK,10/16/18 2:45,0,OK,10/16/18 2:45,49517259,OK,,,,,,,10/16/18 2:45,1065175.165,OK,
10/16/18 3:00,16.85285759,OK,10/16/18 3:00,0,OK,10/16/18 3:00,4126438.25,OK,10/16/18 3:00,51.28754807,OK,10/16/18 3:00,0,OK,10/16/18 3:00,68.14040375,OK,10/16/18 3:00,0,OK,10/16/18 3:00,49517259,OK,,,,,,,10/16/18 3:00,1065221.884,OK,
10/16/18 3:15,16.73978233,OK,10/16/18 3:15,0,OK,10/16/18 3:15,4126438.25,OK,10/16/18 3:15,51.55632401,OK,10/16/18 3:15,0,OK,10/16/18 3:15,68.29610443,OK,10/16/18 3:15,0,OK,10/16/18 3:15,49517259,OK,,,,,,,10/16/18 3:15,1065267.793,OK,
10/16/18 3:30,16.55864525,OK,10/16/18 3:30,0,OK,10/16/18 3:30,4126438.25,OK,10/16/18 3:30,51.72659683,OK,10/16/18 3:30,0,OK,10/16/18 3:30,68.28524017,OK,10/16/18 3:30,0,OK,10/16/18 3:30,49517259,OK,,,,,,,10/16/18 3:30,1065314.982,OK,
10/16/18 3:45,16.63411903,OK,10/16/18 3:45,0,OK,10/16/18 3:45,4126438.25,OK,10/16/18 3:45,51.81666183,OK,10/16/18 3:45,0,OK,10/16/18 3:45,68.45077515,OK,10/16/18 3:45,0,OK,10/16/18 3:45,49517259,OK,,,,,,,10/16/18 3:45,1065361.344,OK,
10/16/18 4:00,16.65737534,OK,10/16/18 4:00,0,OK,10/16/18 4:00,4126438.25,OK,10/16/18 4:00,51.94511032,OK,10/16/18 4:00,0,OK,10/16/18 4:00,68.60247803,OK,10/16/18 4:00,0,OK,10/16/18 4:00,49517259,OK,,,,,,,10/16/18 4:00,1065406.881,OK,
10/16/18 4:15,16.48861694,OK,10/16/18 4:15,0,OK,10/16/18 4:15,4126438.25,OK,10/16/18 4:15,52.18223572,OK,10/16/18 4:15,0,OK,10/16/18 4:15,68.67085266,OK,10/16/18 4:15,0,OK,10/16/18 4:15,49517259,OK,,,,,,,10/16/18 4:15,1065453.815,OK,
10/16/18 4:30,16.3123951,OK,10/16/18 4:30,0,OK,10/16/18 4:30,4126438.25,OK,10/16/18 4:30,52.39469528,OK,10/16/18 4:30,0,OK,10/16/18 4:30,68.70707703,OK,10/16/18 4:30,0,OK,10/16/18 4:30,49517259,OK,,,,,,,10/16/18 4:30,1065499.678,OK,
10/16/18 4:45,16.28595543,OK,10/16/18 4:45,0,OK,10/16/18 4:45,4126438.25,OK,10/16/18 4:45,52.51585007,OK,10/16/18 4:45,0,OK,10/16/18 4:45,68.80181122,OK,10/16/18 4:45,0,OK,10/16/18 4:45,49517259,OK,,,,,,,10/16/18 4:45,1065544.632,OK,
10/16/18 5:00,16.14040565,OK,10/16/18 5:00,0,OK,10/16/18 5:00,4126438.25,OK,10/16/18 5:00,52.78589249,OK,10/16/18 5:00,0,OK,10/16/18 5:00,68.92630768,OK,10/16/18 5:00,0,OK,10/16/18 5:00,49517259,OK,,,,,,,10/16/18 5:00,1065590.909,OK,
10/16/18 5:15,16.13576508,OK,10/16/18 5:15,0,OK,10/16/18 5:15,4126438.25,OK,10/16/18 5:15,52.84824753,OK,10/16/18 5:15,0,OK,10/16/18 5:15,68.98400879,OK,10/16/18 5:15,0,OK,10/16/18 5:15,49517259,OK,,,,,,,10/16/18 5:15,1065643.113,OK,
10/16/18 5:30,16.03085136,OK,10/16/18 5:30,0,OK,10/16/18 5:30,4126438.25,OK,10/16/18 5:30,53.05215073,OK,10/16/18 5:30,0,OK,10/16/18 5:30,69.08299255,OK,10/16/18 5:30,0,OK,10/16/18 5:30,49517259,OK,,,,,,,10/16/18 5:30,1065693.921,OK,
10/16/18 5:45,15.96509075,OK,10/16/18 5:45,0,OK,10/16/18 5:45,4126438.25,OK,10/16/18 5:45,53.24268723,OK,10/16/18 5:45,0,OK,10/16/18 5:45,69.20778656,OK,10/16/18 5:45,0,OK,10/16/18 5:45,49517259,OK,,,,,,,10/16/18 5:45,1065746.037,OK,
10/16/18 6:00,15.88283157,OK,10/16/18 6:00,0,OK,10/16/18 6:00,4126438.25,OK,10/16/18 6:00,53.3870697,OK,10/16/18 6:00,0,OK,10/16/18 6:00,69.26990509,OK,10/16/18 6:00,0,OK,10/16/18 6:00,49517259,OK,,,,,,,10/16/18 6:00,1065798.427,OK,
10/16/18 6:15,15.7103548,OK,10/16/18 6:15,0,OK,10/16/18 6:15,4126438.25,OK,10/16/18 6:15,53.60301208,OK,10/16/18 6:15,0,OK,10/16/18 6:15,69.31337738,OK,10/16/18 6:15,0,OK,10/16/18 6:15,49517259,OK,,,,,,,10/16/18 6:15,1065851.015,OK,
10/16/18 6:30,15.68156815,OK,10/16/18 6:30,0,OK,10/16/18 6:30,4126438.25,OK,10/16/18 6:30,53.74380112,OK,10/16/18 6:30,0,OK,10/16/18 6:30,69.42536163,OK,10/16/18 6:30,0,OK,10/16/18 6:30,49517259,OK,,,,,,,10/16/18 6:30,1065904.657,OK,
10/16/18 6:45,15.5693655,OK,10/16/18 6:45,0,OK,10/16/18 6:45,4126438.25,OK,10/16/18 6:45,53.91975784,OK,10/16/18 6:45,0,OK,10/16/18 6:45,69.48912811,OK,10/16/18 6:45,0,OK,10/16/18 6:45,49517259,OK,,,,,,,10/16/18 6:45,1065966.506,OK,
10/16/18 7:00,15.45667744,OK,10/16/18 7:00,0,OK,10/16/18 7:00,4126438.25,OK,10/16/18 7:00,54.06958389,OK,10/16/18 7:00,0,OK,10/16/18 7:00,69.52625275,OK,10/16/18 7:00,0,OK,10/16/18 7:00,49517259,OK,,,,,,,10/16/18 7:00,1066028.118,OK,
10/16/18 7:15,15.29575825,OK,10/16/18 7:15,0,OK,10/16/18 7:15,4126438.25,OK,10/16/18 7:15,54.24803162,OK,10/16/18 7:15,0,OK,10/16/18 7:15,69.54379272,OK,10/16/18 7:15,0,OK,10/16/18 7:15,49517259,OK,,,,,,,10/16/18 7:15,1066089.571,OK,
10/16/18 7:30,15.1147871,OK,10/16/18 7:30,0,OK,10/16/18 7:30,4126438.25,OK,10/16/18 7:30,54.44276047,OK,10/16/18 7:30,0,OK,10/16/18 7:30,69.55754852,OK,10/16/18 7:30,0,OK,10/16/18 7:30,49517259,OK,,,,,,,10/16/18 7:30,1066151.369,OK,
10/16/18 7:45,15.03664875,OK,10/16/18 7:45,0,OK,10/16/18 7:45,4126438.25,OK,10/16/18 7:45,54.56772995,OK,10/16/18 7:45,0,OK,10/16/18 7:45,69.60437012,OK,10/16/18 7:45,0,OK,10/16/18 7:45,49517259,OK,,,,,,,10/16/18 7:45,1066217.446,OK,
10/16/18 8:00,14.91784954,OK,10/16/18 8:00,0,OK,10/16/18 8:00,4126438.25,OK,10/16/18 8:00,54.73640442,OK,10/16/18 8:00,0,OK,10/16/18 8:00,69.65425873,OK,10/16/18 8:00,0,OK,10/16/18 8:00,49517259,OK,,,,,,,10/16/18 8:00,1066282.71,OK,
10/16/18 8:15,15.01356411,OK,10/16/18 8:15,0,OK,10/16/18 8:15,4126438.25,OK,10/16/18 8:15,54.73147583,OK,10/16/18 8:15,0,OK,10/16/18 8:15,69.74503326,OK,10/16/18 8:15,0,OK,10/16/18 8:15,49517259,OK,,,,,,,10/16/18 8:15,1066348.273,OK,
10/16/18 8:30,14.87814713,OK,10/16/18 8:30,0,OK,10/16/18 8:30,4126438.25,OK,10/16/18 8:30,54.88902283,OK,10/16/18 8:30,0,OK,10/16/18 8:30,69.76717377,OK,10/16/18 8:30,0,OK,10/16/18 8:30,49517259,OK,,,,,,,10/16/18 8:30,1066415.541,OK,
10/16/18 8:45,14.76228809,OK,10/16/18 8:45,0,OK,10/16/18 8:45,4126438.25,OK,10/16/18 8:45,55.05323792,OK,10/16/18 8:45,0,OK,10/16/18 8:45,69.81552124,OK,10/16/18 8:45,0,OK,10/16/18 8:45,49517259,OK,,,,,,,10/16/18 8:45,1066482.914,OK,
10/16/18 9:00,14.7930336,OK,10/16/18 9:00,0,OK,10/16/18 9:00,4126438.25,OK,10/16/18 9:00,55.13441849,OK,10/16/18 9:00,0,OK,10/16/18 9:00,69.92745972,OK,10/16/18 9:00,0,OK,10/16/18 9:00,49517259,OK,,,,,,,10/16/18 9:00,1066552.459,OK,
10/16/18 9:15,14.69562531,OK,10/16/18 9:15,0,OK,10/16/18 9:15,4126438.25,OK,10/16/18 9:15,55.25827408,OK,10/16/18 9:15,0,OK,10/16/18 9:15,69.9539032,OK,10/16/18 9:15,0,OK,10/16/18 9:15,49517259,OK,,,,,,,10/16/18 9:15,1066626.509,OK,
10/16/18 9:30,14.58050537,OK,10/16/18 9:30,0,OK,10/16/18 9:30,4126438.25,OK,10/16/18 9:30,55.42176437,OK,10/16/18 9:30,0,OK,10/16/18 9:30,70.00227356,OK,10/16/18 9:30,0,OK,10/16/18 9:30,49517259,OK,,,,,,,10/16/18 9:30,1066699.452,OK,
10/16/18 9:45,14.50614166,OK,10/16/18 9:45,0,OK,10/16/18 9:45,4126438.25,OK,10/16/18 9:45,55.57437515,OK,10/16/18 9:45,0,OK,10/16/18 9:45,70.08050537,OK,10/16/18 9:45,0,OK,10/16/18 9:45,49517259,OK,,,,,,,10/16/18 9:45,1066774.593,OK,
10/16/18 10:00,14.45753002,OK,10/16/18 10:00,0,OK,10/16/18 10:00,4126438.25,OK,10/16/18 10:00,55.7190094,OK,10/16/18 10:00,0,OK,10/16/18 10:00,70.17653656,OK,10/16/18 10:00,0,OK,10/16/18 10:00,49517259,OK,,,,,,,10/16/18 10:00,1066851.378,OK,
10/16/18 10:15,14.40869904,OK,10/16/18 10:15,0,OK,10/16/18 10:15,4126438.25,OK,10/16/18 10:15,55.84465027,OK,10/16/18 10:15,0,OK,10/16/18 10:15,70.2533493,OK,10/16/18 10:15,0,OK,10/16/18 10:15,49517259,OK,,,,,,,10/16/18 10:15,1066931.007,OK,
10/16/18 10:30,14.28600311,OK,10/16/18 10:30,0,OK,10/16/18 10:30,4126438.25,OK,10/16/18 10:30,56.01342773,OK,10/16/18 10:30,0,OK,10/16/18 10:30,70.29943085,OK,10/16/18 10:30,0,OK,10/16/18 10:30,49517259,OK,,,,,,,10/16/18 10:30,1067008.501,OK,
10/16/18 10:45,14.16719723,OK,10/16/18 10:45,0,OK,10/16/18 10:45,4126438.25,OK,10/16/18 10:45,56.19259644,OK,10/16/18 10:45,0,OK,10/16/18 10:45,70.35979462,OK,10/16/18 10:45,0,OK,10/16/18 10:45,49517259,OK,,,,,,,10/16/18 10:45,1067085.86,OK,
10/16/18 11:00,14.17124176,OK,10/16/18 11:00,0,OK,10/16/18 11:00,4126438.25,OK,10/16/18 11:00,56.30012512,OK,10/16/18 11:00,0,OK,10/16/18 11:00,70.47136688,OK,10/16/18 11:00,0,OK,10/16/18 11:00,49517259,OK,,,,,,,10/16/18 11:00,1067163.096,OK,
10/16/18 11:15,14.0305872,OK,10/16/18 11:15,0,OK,10/16/18 11:15,4126438.25,OK,10/16/18 11:15,56.47170639,OK,10/16/18 11:15,0,OK,10/16/18 11:15,70.50228882,OK,10/16/18 11:15,0,OK,10/16/18 11:15,49517259,OK,,,,,,,10/16/18 11:15,1067239.992,OK,
10/16/18 11:30,13.9157095,OK,10/16/18 11:30,0,OK,10/16/18 11:30,4126438.25,OK,10/16/18 11:30,56.59022903,OK,10/16/18 11:30,0,OK,10/16/18 11:30,70.5059433,OK,10/16/18 11:30,0,OK,10/16/18 11:30,49517259,OK,,,,,,,10/16/18 11:30,1067316.002,OK,
10/16/18 11:45,13.89839458,OK,10/16/18 11:45,0,OK,10/16/18 11:45,4126438.25,OK,10/16/18 11:45,56.70370483,OK,10/16/18 11:45,0,OK,10/16/18 11:45,70.60210419,OK,10/16/18 11:45,0,OK,10/16/18 11:45,49517259,OK,,,,,,,10/16/18 11:45,1067395.066,OK,
10/16/18 12:00,13.97711182,OK,10/16/18 12:00,0,OK,10/16/18 12:00,4126438.25,OK,10/16/18 12:00,56.7989502,OK,10/16/18 12:00,0,OK,10/16/18 12:00,70.77606201,OK,10/16/18 12:00,0,OK,10/16/18 12:00,49517259,OK,,,,,,,10/16/18 12:00,1067472.76,OK,
10/16/18 12:15,13.74155712,OK,10/16/18 12:15,0,OK,10/16/18 12:15,4126438.25,OK,10/16/18 12:15,57.03571701,OK,10/16/18 12:15,0,OK,10/16/18 12:15,70.77727509,OK,10/16/18 12:15,0,OK,10/16/18 12:15,49517259,OK,,,,,,,10/16/18 12:15,1067550.759,OK,
10/16/18 12:30,13.68379498,OK,10/16/18 12:30,0,OK,10/16/18 12:30,4126438.25,OK,10/16/18 12:30,57.15841293,OK,10/16/18 12:30,0,OK,10/16/18 12:30,70.84220123,OK,10/16/18 12:30,0,OK,10/16/18 12:30,49517259,OK,,,,,,,10/16/18 12:30,1067633.259,OK,
10/16/18 12:45,13.75878239,OK,10/16/18 12:45,68.09500885,OK,10/16/18 12:45,4126448.5,OK,10/16/18 12:45,48.7734375,OK,10/16/18 12:45,118.6168254,OK,10/16/18 12:45,62.53221512,OK,10/16/18 12:45,817.1401062,OK,10/16/18 12:45,49517382,OK,,,,,,,10/16/18 12:45,1067712.246,OK,
10/16/18 13:00,17.23692322,OK,10/16/18 13:00,65.54548645,OK,10/16/18 13:00,4126467.5,OK,10/16/18 13:00,43.14741135,OK,10/16/18 13:00,91.04637656,OK,10/16/18 13:00,60.38433456,OK,10/16/18 13:00,786.5458374,OK,10/16/18 13:00,49517610,OK,,,,,,,10/16/18 13:00,1067793.305,OK,
10/16/18 13:15,17.94726753,OK,10/16/18 13:15,63.40578079,OK,10/16/18 13:15,4126483.5,OK,10/16/18 13:15,42.47991562,OK,10/16/18 13:15,84.6405681,OK,10/16/18 13:15,60.42718124,OK,10/16/18 13:15,760.8693695,OK,10/16/18 13:15,49517802,OK,,,,,,,10/16/18 13:15,1067875.342,OK,
10/16/18 13:30,18.01223946,OK,10/16/18 13:30,60.94721222,OK,10/16/18 13:30,4126499.75,OK,10/16/18 13:30,41.42404556,OK,10/16/18 13:30,80.99684289,OK,10/16/18 13:30,59.43629074,OK,10/16/18 13:30,731.4673462,OK,10/16/18 13:30,49517997,OK,,,,,,,10/16/18 13:30,1067955.751,OK,
10/16/18 13:45,17.43274117,OK,10/16/18 13:45,55.34542084,OK,10/16/18 13:45,4126515.25,OK,10/16/18 13:45,41.50798798,OK,10/16/18 13:45,75.98358344,OK,10/16/18 13:45,58.94073105,OK,10/16/18 13:45,664.14505,OK,10/16/18 13:45,49518183,OK,,,,,,,10/16/18 13:45,1068039.25,OK,
10/16/18 14:00,19.16046715,OK,10/16/18 14:00,68.76852417,OK,10/16/18 14:00,4126531.25,OK,10/16/18 14:00,41.29326248,OK,10/16/18 14:00,85.90988874,OK,10/16/18 14:00,60.45372009,OK,10/16/18 14:00,825.22229,OK,10/16/18 14:00,49518375,OK,,,,,,,10/16/18 14:00,1068121.499,OK,
10/16/18 14:15,18.60531616,OK,10/16/18 14:15,59.26408386,OK,10/16/18 14:15,4126547,OK,10/16/18 14:15,41.53627014,OK,10/16/18 14:15,76.24548647,OK,10/16/18 14:15,60.14158249,OK,10/16/18 14:15,711.1690063,OK,10/16/18 14:15,49518564,OK,,,,,,,10/16/18 14:15,1068202.288,OK,
10/16/18 14:30,18.60836029,OK,10/16/18 14:30,63.14652634,OK,10/16/18 14:30,4126562.75,OK,10/16/18 14:30,42.03867722,OK,10/16/18 14:30,81.20184373,OK,10/16/18 14:30,60.64703751,OK,10/16/18 14:30,757.758316,OK,10/16/18 14:30,49518753,OK,,,,,,,10/16/18 14:30,1068281.885,OK,
10/16/18 14:45,19.06496811,OK,10/16/18 14:45,67.99480438,OK,10/16/18 14:45,4126579,OK,10/16/18 14:45,41.63712311,OK,10/16/18 14:45,85.37384286,OK,10/16/18 14:45,60.70208359,OK,10/16/18 14:45,815.9376526,OK,10/16/18 14:45,49518948,OK,,,,,,,10/16/18 14:45,1068360.953,OK,
10/16/18 15:00,18.95155907,OK,10/16/18 15:00,64.15259552,OK,10/16/18 15:00,4126595.25,OK,10/16/18 15:00,41.56826401,OK,10/16/18 15:00,81.07033068,OK,10/16/18 15:00,60.51982117,OK,10/16/18 15:00,769.8311462,OK,10/16/18 15:00,49519143,OK,,,,,,,10/16/18 15:00,1068441.371,OK,
10/16/18 15:15,18.59113312,OK,10/16/18 15:15,63.0383873,OK,10/16/18 15:15,4126610.75,OK,10/16/18 15:15,41.66038132,OK,10/16/18 15:15,81.16592179,OK,10/16/18 15:15,60.25151443,OK,10/16/18 15:15,756.4606476,OK,10/16/18 15:15,49519329,OK,,,,,,,10/16/18 15:15,1068521.571,OK,
10/16/18 15:30,18.84256554,OK,10/16/18 15:30,66.8427887,OK,10/16/18 15:30,4126626.75,OK,10/16/18 15:30,42.01612473,OK,10/16/18 15:30,84.92539639,OK,10/16/18 15:30,60.85868454,OK,10/16/18 15:30,802.1134644,OK,10/16/18 15:30,49519521,OK,,,,,,,10/16/18 15:30,1068599.947,OK,
10/16/18 15:45,18.896698,OK,10/16/18 15:45,59.76197815,OK,10/16/18 15:45,4126643,OK,10/16/18 15:45,41.52439499,OK,10/16/18 15:45,75.75540505,OK,10/16/18 15:45,60.42109299,OK,10/16/18 15:45,717.1437378,OK,10/16/18 15:45,49519716,OK,,,,,,,10/16/18 15:45,1068673.908,OK,
10/16/18 16:00,19.3581028,OK,10/16/18 16:00,69.89615631,OK,10/16/18 16:00,4126659,OK,10/16/18 16:00,41.48590469,OK,10/16/18 16:00,86.38834069,OK,10/16/18 16:00,60.8440094,OK,10/16/18 16:00,838.7538757,OK,10/16/18 16:00,49519908,OK,,,,,,,10/16/18 16:00,1068751.835,OK,
10/16/18 16:15,18.56689453,OK,10/16/18 16:15,59.11547089,OK,10/16/18 16:15,4126674.75,OK,10/16/18 16:15,41.68787384,OK,10/16/18 16:15,76.24148248,OK,10/16/18 16:15,60.25477982,OK,10/16/18 16:15,709.3856506,OK,10/16/18 16:15,49520097,OK,,,,,,,10/16/18 16:15,1068830.324,OK,
10/16/18 16:30,18.34205246,OK,10/16/18 16:30,65.8585968,OK,10/16/18 16:30,4126690.75,OK,10/16/18 16:30,41.37260818,OK,10/16/18 16:30,85.96098839,OK,10/16/18 16:30,59.71466064,OK,10/16/18 16:30,790.3031616,OK,10/16/18 16:30,49520289,OK,,,,,,,10/16/18 16:30,1068906.076,OK,
10/16/18 16:45,17.94540215,OK,10/16/18 16:45,57.35485458,OK,10/16/18 16:45,4126706.5,OK,10/16/18 16:45,41.36364365,OK,10/16/18 16:45,76.49405101,OK,10/16/18 16:45,59.3090477,OK,10/16/18 16:45,688.258255,OK,10/16/18 16:45,49520478,OK,,,,,,,10/16/18 16:45,1068979.644,OK,
10/16/18 17:00,17.83375359,OK,10/16/18 17:00,61.5305481,OK,10/16/18 17:00,4126722,OK,10/16/18 17:00,41.54975891,OK,10/16/18 17:00,82.64769784,OK,10/16/18 17:00,59.3835144,OK,10/16/18 17:00,738.3665771,OK,10/16/18 17:00,49520664,OK,,,,,,,10/16/18 17:00,1069052.875,OK,
10/16/18 17:15,18.10497856,OK,10/16/18 17:15,63.95298767,OK,10/16/18 17:15,4126737.5,OK,10/16/18 17:15,41.60339737,OK,10/16/18 17:15,84.54937162,OK,10/16/18 17:15,59.70837402,OK,10/16/18 17:15,767.4358521,OK,10/16/18 17:15,49520850,OK,,,,,,,10/16/18 17:15,1069125.104,OK,
10/16/18 17:30,18.4120636,OK,10/16/18 17:30,56.43883514,OK,10/16/18 17:30,4126752.75,OK,10/16/18 17:30,41.51927567,OK,10/16/18 17:30,73.371609,OK,10/16/18 17:30,59.93133926,OK,10/16/18 17:30,677.2660217,OK,10/16/18 17:30,49521033,OK,,,,,,,10/16/18 17:30,1069192.087,OK,
10/16/18 17:45,18.12122917,OK,10/16/18 17:45,58.8680687,OK,10/16/18 17:45,4126767.5,OK,10/16/18 17:45,41.50511169,OK,10/16/18 17:45,77.73101422,OK,10/16/18 17:45,59.62633896,OK,10/16/18 17:45,706.4168243,OK,10/16/18 17:45,49521210,OK,,,,,,,10/16/18 17:45,1069260.722,OK,
10/16/18 18:00,18.33193398,OK,10/16/18 18:00,63.65604782,OK,10/16/18 18:00,4126782.5,OK,10/16/18 18:00,41.61651993,OK,10/16/18 18:00,83.11659557,OK,10/16/18 18:00,59.94845581,OK,10/16/18 18:00,763.8725739,OK,10/16/18 18:00,49521390,OK,,,,,,,10/16/18 18:00,1069326.244,OK,
10/16/18 18:15,17.58014679,OK,10/16/18 18:15,52.5580864,OK,10/16/18 18:15,4126797,OK,10/16/18 18:15,41.52766037,OK,10/16/18 18:15,71.69764974,OK,10/16/18 18:15,59.10781479,OK,10/16/18 18:15,631.9733276,OK,10/16/18 18:15,49521564,OK,,,,,,,10/16/18 18:15,1069389.372,OK,
