OSU_RTS.MDBUS_C1.001_CDT Time [SNAP],OSU_RTS.MDBUS_C1.001_CDT Value [SNAP],OSU_RTS.MDBUS_C1.001_CDT Status [SNAP],OSU_RTS.MDBUS_C1.001_CHF Time [SNAP],OSU_RTS.MDBUS_C1.001_CHF Value [SNAP],OSU_RTS.MDBUS_C1.001_CHF Status [SNAP],OSU_RTS.MDBUS_C1.001_CHT Time [SNAP],OSU_RTS.MDBUS_C1.001_CHT Value [SNAP],OSU_RTS.MDBUS_C1.001_CHT Status [SNAP],OSU_RTS.MDBUS_C1.001_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.001_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.001_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.001_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.001_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.001_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.001_CVF Time [SNAP],OSU_RTS.MDBUS_C1.001_CVF Value [SNAP],OSU_RTS.MDBUS_C1.001_CVF Status [SNAP],OSU_RTS.MDBUS_C1.001_HF Time [SNAP],OSU_RTS.MDBUS_C1.001_HF Value [SNAP],OSU_RTS.MDBUS_C1.001_HF Status [SNAP],OSU_RTS.MDBUS_C1.001_HGT Time [SNAP],OSU_RTS.MDBUS_C1.001_HGT Value [SNAP],OSU_RTS.MDBUS_C1.001_HGT Status [SNAP],OSU_RTS.MDBUS_CC.001_MHT Time [SNAP],OSU_RTS.MDBUS_CC.001_MHT Value [SNAP],OSU_RTS.MDBUS_CC.001_MHT Status [SNAP],OSU_RTS.MDBUS_CC.001_PHT Time [SNAP],OSU_RTS.MDBUS_CC.001_PHT Value [SNAP],OSU_RTS.MDBUS_CC.001_PHT Status [SNAP],OSU_RTS.MDBUS_E3.001_E01 Time [SNAP],OSU_RTS.MDBUS_E3.001_E01 Value [SNAP],OSU_RTS.MDBUS_E3.001_E01 Status [SNAP],OSU_RTS.MDBUS_RT.001S_C Time [SNAP],OSU_RTS.MDBUS_RT.001S_C Value [SNAP],OSU_RTS.MDBUS_RT.001S_C Status [SNAP],OSU_RTS.MDBUS_RT.001S_HF Time [SNAP],OSU_RTS.MDBUS_RT.001S_HF Value [SNAP],OSU_RTS.MDBUS_RT.001S_HF Status [SNAP],OSU_RTS.MDBUS_RT.001S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.001S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.001S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.001S_I Time [SNAP],OSU_RTS.MDBUS_RT.001S_I Value [SNAP],OSU_RTS.MDBUS_RT.001S_I Status [SNAP],OSU_RTS.MDBUS_RT.001S_P Time [SNAP],OSU_RTS.MDBUS_RT.001S_P Value [SNAP],OSU_RTS.MDBUS_RT.001S_P Status [SNAP],OSU_RTS.MDBUS_RT.001S_T Time [SNAP],OSU_RTS.MDBUS_RT.001S_T Value [SNAP],OSU_RTS.MDBUS_RT.001S_T Status [SNAP],Comments
10/15/18 0:00,-0.175095335,OK,10/15/18 0:00,0,OK,10/15/18 0:00,868030.625,OK,10/15/18 0:00,65.4743576,OK,10/15/18 0:00,65.64945221,OK,10/15/18 0:00,0,OK,10/15/18 0:00,0,OK,10/15/18 0:00,10416367.5,OK,01/01/70 0:00,0,No Records.,01/01/70 0:00,0,No Records.,10/15/18 0:00,719304,OK,10/15/18 0:00,14712.21582,OK,10/15/18 0:00,157.0940912,OK,10/15/18 0:00,18747.00586,OK,10/15/18 0:00,0.131105331,OK,10/15/18 0:00,184.2743988,OK,10/15/18 0:00,380.9254761,OK,
10/15/18 0:15,-0.03378541,OK,10/15/18 0:15,0,OK,10/15/18 0:15,868030.625,OK,10/15/18 0:15,65.86826324,OK,10/15/18 0:15,65.9020462,OK,10/15/18 0:15,0,OK,10/15/18 0:15,0,OK,10/15/18 0:15,10416367.5,OK,,,,,,,10/15/18 0:15,719324,OK,10/15/18 0:15,14712.24414,OK,10/15/18 0:15,120.7369417,OK,10/15/18 0:15,18747.03906,OK,10/15/18 0:15,0.100769508,OK,10/15/18 0:15,183.1358185,OK,10/15/18 0:15,381.0838013,OK,
10/15/18 0:30,-0.094218038,OK,10/15/18 0:30,0,OK,10/15/18 0:30,868030.625,OK,10/15/18 0:30,66.11201477,OK,10/15/18 0:30,66.20623016,OK,10/15/18 0:30,0,OK,10/15/18 0:30,0,OK,10/15/18 0:30,10416367.5,OK,,,,,,,10/15/18 0:30,719344,OK,10/15/18 0:30,14712.27539,OK,10/15/18 0:30,160.4696363,OK,10/15/18 0:30,18747.07617,OK,10/15/18 0:30,0.133925232,OK,10/15/18 0:30,183.9190216,OK,10/15/18 0:30,380.888916,OK,
10/15/18 0:45,0.048842147,OK,10/15/18 0:45,0,OK,10/15/18 0:45,868030.625,OK,10/15/18 0:45,66.43480682,OK,10/15/18 0:45,66.38596344,OK,10/15/18 0:45,0,OK,10/15/18 0:45,0,OK,10/15/18 0:45,10416367.5,OK,,,,,,,10/15/18 0:45,719365,OK,10/15/18 0:45,14712.30273,OK,10/15/18 0:45,111.9288579,OK,10/15/18 0:45,18747.10938,OK,10/15/18 0:45,0.093418205,OK,10/15/18 0:45,183.1352997,OK,10/15/18 0:45,380.5043335,OK,
10/15/18 1:00,0.150336444,OK,10/15/18 1:00,0,OK,10/15/18 1:00,868030.625,OK,10/15/18 1:00,66.73739624,OK,10/15/18 1:00,66.58706665,OK,10/15/18 1:00,0,OK,10/15/18 1:00,0,OK,10/15/18 1:00,10416367.5,OK,,,,,,,10/15/18 1:00,719385,OK,10/15/18 1:00,14712.33105,OK,10/15/18 1:00,148.8295346,OK,10/15/18 1:00,18747.14258,OK,10/15/18 1:00,0.124212158,OK,10/15/18 1:00,183.7057648,OK,10/15/18 1:00,380.9840698,OK,
10/15/18 1:15,0.163561612,OK,10/15/18 1:15,0,OK,10/15/18 1:15,868030.625,OK,10/15/18 1:15,66.96452332,OK,10/15/18 1:15,66.80096436,OK,10/15/18 1:15,0,OK,10/15/18 1:15,0,OK,10/15/18 1:15,10416367.5,OK,,,,,,,10/15/18 1:15,719404,OK,10/15/18 1:15,14712.35742,OK,10/15/18 1:15,110.1635769,OK,10/15/18 1:15,18747.17383,OK,10/15/18 1:15,0.091938728,OK,10/15/18 1:15,184.2771454,OK,10/15/18 1:15,381.2207947,OK,
10/15/18 1:30,0.107052818,OK,10/15/18 1:30,0,OK,10/15/18 1:30,868030.625,OK,10/15/18 1:30,67.08462524,OK,10/15/18 1:30,66.97757721,OK,10/15/18 1:30,0,OK,10/15/18 1:30,0,OK,10/15/18 1:30,10416367.5,OK,,,,,,,10/15/18 1:30,719424,OK,10/15/18 1:30,14712.38477,OK,10/15/18 1:30,129.874602,OK,10/15/18 1:30,18747.20703,OK,10/15/18 1:30,0.108395164,OK,10/15/18 1:30,183.2840424,OK,10/15/18 1:30,380.8068848,OK,
10/15/18 1:45,0.11828807,OK,10/15/18 1:45,0,OK,10/15/18 1:45,868030.625,OK,10/15/18 1:45,67.2960434,OK,10/15/18 1:45,67.17775726,OK,10/15/18 1:45,0,OK,10/15/18 1:45,0,OK,10/15/18 1:45,10416367.5,OK,,,,,,,10/15/18 1:45,719445,OK,10/15/18 1:45,14712.41016,OK,10/15/18 1:45,124.7851253,OK,10/15/18 1:45,18747.23828,OK,10/15/18 1:45,0.104139511,OK,10/15/18 1:45,184.5834503,OK,10/15/18 1:45,381.4433289,OK,
10/15/18 2:00,0.194310814,OK,10/15/18 2:00,0,OK,10/15/18 2:00,868030.625,OK,10/15/18 2:00,67.54734802,OK,10/15/18 2:00,67.3530426,OK,10/15/18 2:00,0,OK,10/15/18 2:00,0,OK,10/15/18 2:00,10416367.5,OK,,,,,,,10/15/18 2:00,719464,OK,10/15/18 2:00,14712.44141,OK,10/15/18 2:00,125.4491955,OK,10/15/18 2:00,18747.27539,OK,10/15/18 2:00,0.1046968,OK,10/15/18 2:00,184.0953522,OK,10/15/18 2:00,380.9620972,OK,
10/15/18 2:15,0.22886464,OK,10/15/18 2:15,0,OK,10/15/18 2:15,868030.625,OK,10/15/18 2:15,67.68575287,OK,10/15/18 2:15,67.45689392,OK,10/15/18 2:15,0,OK,10/15/18 2:15,0,OK,10/15/18 2:15,10416367.5,OK,,,,,,,10/15/18 2:15,719484,OK,10/15/18 2:15,14712.46289,OK,10/15/18 2:15,109.4414741,OK,10/15/18 2:15,18747.30078,OK,10/15/18 2:15,0.091339058,OK,10/15/18 2:15,183.7185669,OK,10/15/18 2:15,381.1471863,OK,
10/15/18 2:30,0.244478866,OK,10/15/18 2:30,0,OK,10/15/18 2:30,868030.625,OK,10/15/18 2:30,67.81099701,OK,10/15/18 2:30,67.56651306,OK,10/15/18 2:30,0,OK,10/15/18 2:30,0,OK,10/15/18 2:30,10416367.5,OK,,,,,,,10/15/18 2:30,719504,OK,10/15/18 2:30,14712.49414,OK,10/15/18 2:30,141.2672848,OK,10/15/18 2:30,18747.33789,OK,10/15/18 2:30,0.117902748,OK,10/15/18 2:30,183.4168854,OK,10/15/18 2:30,380.9526367,OK,
10/15/18 2:45,7.829772949,OK,10/15/18 2:45,60.04367447,OK,10/15/18 2:45,868043.6875,OK,10/15/18 2:45,54.38783264,OK,10/15/18 2:45,46.55805969,OK,10/15/18 2:45,183.1450691,OK,10/15/18 2:45,721.047226,OK,10/15/18 2:45,10416523.5,OK,,,,,,,10/15/18 2:45,719523,OK,10/15/18 2:45,14712.51855,OK,10/15/18 2:45,99.55205768,OK,10/15/18 2:45,18747.36719,OK,10/15/18 2:45,0.083086105,OK,10/15/18 2:45,183.5805511,OK,10/15/18 2:45,380.8363037,OK,
10/15/18 3:00,6.17718029,OK,10/15/18 3:00,5.981306076,OK,10/15/18 3:00,868049,OK,10/15/18 3:00,50.46861267,OK,10/15/18 3:00,44.29143143,OK,10/15/18 3:00,23.0436412,OK,10/15/18 3:00,71.60105896,OK,10/15/18 3:00,10416588,OK,,,,,,,10/15/18 3:00,719542,OK,10/15/18 3:00,14712.54883,OK,10/15/18 3:00,161.859557,OK,10/15/18 3:00,18747.4043,OK,10/15/18 3:00,0.1350802,OK,10/15/18 3:00,184.5678864,OK,10/15/18 3:00,381.3246765,OK,
10/15/18 3:15,12.32240677,OK,10/15/18 3:15,13.02315617,OK,10/15/18 3:15,868051.25,OK,10/15/18 3:15,56.12876511,OK,10/15/18 3:15,43.80635834,OK,10/15/18 3:15,25.34987222,OK,10/15/18 3:15,156.2941475,OK,10/15/18 3:15,10416615,OK,,,,,,,10/15/18 3:15,719563,OK,10/15/18 3:15,14712.5791,OK,10/15/18 3:15,150.2878964,OK,10/15/18 3:15,18747.44141,OK,10/15/18 3:15,0.125434204,OK,10/15/18 3:15,183.0267792,OK,10/15/18 3:15,380.7212524,OK,
10/15/18 3:30,12.32902718,OK,10/15/18 3:30,10.90850067,OK,10/15/18 3:30,868054.25,OK,10/15/18 3:30,57.3915596,OK,10/15/18 3:30,45.06253433,OK,10/15/18 3:30,20.00377735,OK,10/15/18 3:30,123.0026321,OK,10/15/18 3:30,10416651.75,OK,,,,,,,10/15/18 3:30,719584,OK,10/15/18 3:30,14712.61719,OK,10/15/18 3:30,154.0723741,OK,10/15/18 3:30,18747.48438,OK,10/15/18 3:30,0.128582123,OK,10/15/18 3:30,184.4601593,OK,10/15/18 3:30,381.2032166,OK,
10/15/18 3:45,11.87137604,OK,10/15/18 3:45,13.01293278,OK,10/15/18 3:45,868057.3125,OK,10/15/18 3:45,57.4569931,OK,10/15/18 3:45,45.58561707,OK,10/15/18 3:45,26.42910727,OK,10/15/18 3:45,156.4528542,OK,10/15/18 3:45,10416687.75,OK,,,,,,,10/15/18 3:45,719606,OK,10/15/18 3:45,14712.64453,OK,10/15/18 3:45,172.5055128,OK,10/15/18 3:45,18747.51953,OK,10/15/18 3:45,0.143964935,OK,10/15/18 3:45,184.5330048,OK,10/15/18 3:45,381.0711365,OK,
10/15/18 4:00,12.1069231,OK,10/15/18 4:00,13.29390526,OK,10/15/18 4:00,868060.625,OK,10/15/18 4:00,57.48776627,OK,10/15/18 4:00,45.38084412,OK,10/15/18 4:00,26.30048531,OK,10/15/18 4:00,159.4418907,OK,10/15/18 4:00,10416727.5,OK,,,,,,,10/15/18 4:00,719625,OK,10/15/18 4:00,14712.68457,OK,10/15/18 4:00,140.8584565,OK,10/15/18 4:00,18747.56641,OK,10/15/18 4:00,0.117560524,OK,10/15/18 4:00,183.5606232,OK,10/15/18 4:00,380.9365845,OK,
10/15/18 4:15,12.13534737,OK,10/15/18 4:15,13.57446957,OK,10/15/18 4:15,868064,OK,10/15/18 4:15,57.40730286,OK,10/15/18 4:15,45.2719574,OK,10/15/18 4:15,26.91165069,OK,10/15/18 4:15,164.0861778,OK,10/15/18 4:15,10416768,OK,,,,,,,10/15/18 4:15,719644,OK,10/15/18 4:15,14712.71582,OK,10/15/18 4:15,232.289046,OK,10/15/18 4:15,18747.60352,OK,10/15/18 4:15,0.193880157,OK,10/15/18 4:15,182.5360413,OK,10/15/18 4:15,380.5973511,OK,
10/15/18 4:30,12.02039146,OK,10/15/18 4:30,13.70849609,OK,10/15/18 4:30,868067.375,OK,10/15/18 4:30,57.44921494,OK,10/15/18 4:30,45.42882538,OK,10/15/18 4:30,27.31522321,OK,10/15/18 4:30,164.5727806,OK,10/15/18 4:30,10416808.5,OK,,,,,,,10/15/18 4:30,719664,OK,10/15/18 4:30,14712.75586,OK,10/15/18 4:30,134.1411173,OK,10/15/18 4:30,18747.65234,OK,10/15/18 4:30,0.111949516,OK,10/15/18 4:30,184.2826538,OK,10/15/18 4:30,381.1126099,OK,
10/15/18 4:45,11.72633362,OK,10/15/18 4:45,13.67018795,OK,10/15/18 4:45,868070.5,OK,10/15/18 4:45,57.42163849,OK,10/15/18 4:45,45.69530487,OK,10/15/18 4:45,27.93847787,OK,10/15/18 4:45,164.0802383,OK,10/15/18 4:45,10416846,OK,,,,,,,10/15/18 4:45,719683,OK,10/15/18 4:45,14712.79102,OK,10/15/18 4:45,217.7255154,OK,10/15/18 4:45,18747.69336,OK,10/15/18 4:45,0.181712906,OK,10/15/18 4:45,183.6522369,OK,10/15/18 4:45,380.8666382,OK,
10/15/18 5:00,11.38603115,OK,10/15/18 5:00,14.16918278,OK,10/15/18 5:00,868074.0625,OK,10/15/18 5:00,57.35098267,OK,10/15/18 5:00,45.96495056,OK,10/15/18 5:00,29.73937448,OK,10/15/18 5:00,169.3274345,OK,10/15/18 5:00,10416888.75,OK,,,,,,,10/15/18 5:00,719704,OK,10/15/18 5:00,14712.82324,OK,10/15/18 5:00,124.9707714,OK,10/15/18 5:00,18747.73242,OK,10/15/18 5:00,0.1042994,OK,10/15/18 5:00,183.7704468,OK,10/15/18 5:00,381.0344543,OK,
10/15/18 5:15,12.66060448,OK,10/15/18 5:15,15.98776531,OK,10/15/18 5:15,868077.75,OK,10/15/18 5:15,57.38220978,OK,10/15/18 5:15,44.72160339,OK,10/15/18 5:15,30.169508,OK,10/15/18 5:15,191.4645996,OK,10/15/18 5:15,10416933.75,OK,,,,,,,10/15/18 5:15,719723,OK,10/15/18 5:15,14712.86426,OK,10/15/18 5:15,201.8364072,OK,10/15/18 5:15,18747.78125,OK,10/15/18 5:15,0.168452026,OK,10/15/18 5:15,183.6114807,OK,10/15/18 5:15,381.0606689,OK,
10/15/18 5:30,13.03705597,OK,10/15/18 5:30,14.94081593,OK,10/15/18 5:30,868081.5625,OK,10/15/18 5:30,57.45755005,OK,10/15/18 5:30,44.42049408,OK,10/15/18 5:30,27.46579385,OK,10/15/18 5:30,179.4172897,OK,10/15/18 5:30,10416978.75,OK,,,,,,,10/15/18 5:30,719746,OK,10/15/18 5:30,14712.89551,OK,10/15/18 5:30,137.5164986,OK,10/15/18 5:30,18747.82031,OK,10/15/18 5:30,0.114769447,OK,10/15/18 5:30,183.8410492,OK,10/15/18 5:30,380.9681396,OK,
10/15/18 5:45,12.82486916,OK,10/15/18 5:45,14.53583717,OK,10/15/18 5:45,868085.25,OK,10/15/18 5:45,57.36650085,OK,10/15/18 5:45,44.54162979,OK,10/15/18 5:45,27.01771564,OK,10/15/18 5:45,174.2055702,OK,10/15/18 5:45,10417023,OK,,,,,,,10/15/18 5:45,719767,OK,10/15/18 5:45,14712.93652,OK,10/15/18 5:45,198.7090707,OK,10/15/18 5:45,18747.86719,OK,10/15/18 5:45,0.165839569,OK,10/15/18 5:45,183.88237,OK,10/15/18 5:45,380.8893738,OK,
10/15/18 6:00,12.81285095,OK,10/15/18 6:00,14.95033073,OK,10/15/18 6:00,868088.9375,OK,10/15/18 6:00,57.44833374,OK,10/15/18 6:00,44.63548279,OK,10/15/18 6:00,28.03872198,OK,10/15/18 6:00,179.7906189,OK,10/15/18 6:00,10417067.25,OK,,,,,,,10/15/18 6:00,719787,OK,10/15/18 6:00,14712.96582,OK,10/15/18 6:00,167.7167118,OK,10/15/18 6:00,18747.9043,OK,10/15/18 6:00,0.139974167,OK,10/15/18 6:00,183.8420868,OK,10/15/18 6:00,381.1358948,OK,
10/15/18 6:15,11.96608353,OK,10/15/18 6:15,14.20124626,OK,10/15/18 6:15,868092.5,OK,10/15/18 6:15,57.42713547,OK,10/15/18 6:15,45.46105194,OK,10/15/18 6:15,28.43428449,OK,10/15/18 6:15,170.2784843,OK,10/15/18 6:15,10417110,OK,,,,,,,10/15/18 6:15,719807,OK,10/15/18 6:15,14713.00879,OK,10/15/18 6:15,149.6031731,OK,10/15/18 6:15,18747.95508,OK,10/15/18 6:15,0.124857658,OK,10/15/18 6:15,183.7280426,OK,10/15/18 6:15,380.8762207,OK,
10/15/18 6:30,11.65737724,OK,10/15/18 6:30,14.73297787,OK,10/15/18 6:30,868096.1875,OK,10/15/18 6:30,57.4283905,OK,10/15/18 6:30,45.77101135,OK,10/15/18 6:30,31.69435132,OK,10/15/18 6:30,186.315136,OK,10/15/18 6:30,10417154.25,OK,,,,,,,10/15/18 6:30,719827,OK,10/15/18 6:30,14713.03906,OK,10/15/18 6:30,209.8589689,OK,10/15/18 6:30,18747.99023,OK,10/15/18 6:30,0.175155182,OK,10/15/18 6:30,182.9038086,OK,10/15/18 6:30,380.5937805,OK,
10/15/18 6:45,12.56381416,OK,10/15/18 6:45,16.5955162,OK,10/15/18 6:45,868099.9375,OK,10/15/18 6:45,57.4865799,OK,10/15/18 6:45,44.92276382,OK,10/15/18 6:45,31.82369147,OK,10/15/18 6:45,199.7861023,OK,10/15/18 6:45,10417199.25,OK,,,,,,,10/15/18 6:45,719849,OK,10/15/18 6:45,14713.08008,OK,10/15/18 6:45,126.5676916,OK,10/15/18 6:45,18748.03906,OK,10/15/18 6:45,0.105630768,OK,10/15/18 6:45,183.9945831,OK,10/15/18 6:45,381.0799561,OK,
10/15/18 7:00,12.06634903,OK,10/15/18 7:00,15.92072582,OK,10/15/18 7:00,868104.125,OK,10/15/18 7:00,57.43954468,OK,10/15/18 7:00,45.37319565,OK,10/15/18 7:00,31.49570436,OK,10/15/18 7:00,190.674408,OK,10/15/18 7:00,10417249.5,OK,,,,,,,10/15/18 7:00,719869,OK,10/15/18 7:00,14713.11426,OK,10/15/18 7:00,224.121958,OK,10/15/18 7:00,18748.08203,OK,10/15/18 7:00,0.187055908,OK,10/15/18 7:00,183.2312164,OK,10/15/18 7:00,380.8615723,OK,
10/15/18 7:15,12.44453239,OK,10/15/18 7:15,16.95748138,OK,10/15/18 7:15,868108.1875,OK,10/15/18 7:15,57.48767471,OK,10/15/18 7:15,45.04314423,OK,10/15/18 7:15,32.68383237,OK,10/15/18 7:15,202.916153,OK,10/15/18 7:15,10417298.25,OK,,,,,,,10/15/18 7:15,719890,OK,10/15/18 7:15,14713.15039,OK,10/15/18 7:15,130.0297678,OK,10/15/18 7:15,18748.125,OK,10/15/18 7:15,0.108522789,OK,10/15/18 7:15,183.5784149,OK,10/15/18 7:15,380.9144592,OK,
10/15/18 7:30,12.3253994,OK,10/15/18 7:30,16.60796928,OK,10/15/18 7:30,868112.3125,OK,10/15/18 7:30,57.5029068,OK,10/15/18 7:30,45.17750549,OK,10/15/18 7:30,32.20974656,OK,10/15/18 7:30,199.2106476,OK,10/15/18 7:30,10417347.75,OK,,,,,,,10/15/18 7:30,719912,OK,10/15/18 7:30,14713.18848,OK,10/15/18 7:30,211.9635344,OK,10/15/18 7:30,18748.16992,OK,10/15/18 7:30,0.176909012,OK,10/15/18 7:30,183.1590729,OK,10/15/18 7:30,380.7116699,OK,
10/15/18 7:45,12.04568291,OK,10/15/18 7:45,14.98764133,OK,10/15/18 7:45,868116.5,OK,10/15/18 7:45,57.44175339,OK,10/15/18 7:45,45.39607239,OK,10/15/18 7:45,29.42532401,OK,10/15/18 7:45,178.2637253,OK,10/15/18 7:45,10417398,OK,,,,,,,10/15/18 7:45,719935,OK,10/15/18 7:45,14713.2207,OK,10/15/18 7:45,143.6918527,OK,10/15/18 7:45,18748.20898,OK,10/15/18 7:45,0.119929047,OK,10/15/18 7:45,183.026062,OK,10/15/18 7:45,380.6082764,OK,
10/15/18 8:00,11.72197247,OK,10/15/18 8:00,16.54691887,OK,10/15/18 8:00,868120.5,OK,10/15/18 8:00,57.5909462,OK,10/15/18 8:00,45.86897278,OK,10/15/18 8:00,33.59006184,OK,10/15/18 8:00,198.837822,OK,10/15/18 8:00,10417446,OK,,,,,,,10/15/18 8:00,719958,OK,10/15/18 8:00,14713.26074,OK,10/15/18 8:00,131.9725215,OK,10/15/18 8:00,18748.25781,OK,10/15/18 8:00,0.110140739,OK,10/15/18 8:00,184.1188507,OK,10/15/18 8:00,380.9800415,OK,
10/15/18 8:15,11.33572388,OK,10/15/18 8:15,17.5478096,OK,10/15/18 8:15,868124.75,OK,10/15/18 8:15,57.47407532,OK,10/15/18 8:15,46.13835144,OK,10/15/18 8:15,37.0094031,OK,10/15/18 8:15,210.1699448,OK,10/15/18 8:15,10417497,OK,,,,,,,10/15/18 8:15,719983,OK,10/15/18 8:15,14713.29297,OK,10/15/18 8:15,218.015328,OK,10/15/18 8:15,18748.29492,OK,10/15/18 8:15,0.181957062,OK,10/15/18 8:15,183.4424286,OK,10/15/18 8:15,380.7527466,OK,
10/15/18 8:30,11.70321274,OK,10/15/18 8:30,17.9140358,OK,10/15/18 8:30,868129.125,OK,10/15/18 8:30,57.60293579,OK,10/15/18 8:30,45.89971924,OK,10/15/18 8:30,36.93376682,OK,10/15/18 8:30,215.6084061,OK,10/15/18 8:30,10417549.5,OK,,,,,,,10/15/18 8:30,720009,OK,10/15/18 8:30,14713.32813,OK,10/15/18 8:30,128.1646937,OK,10/15/18 8:30,18748.33789,OK,10/15/18 8:30,0.106959152,OK,10/15/18 8:30,184.7187347,OK,10/15/18 8:30,381.2094116,OK,
10/15/18 8:45,12.19283772,OK,10/15/18 8:45,18.55969238,OK,10/15/18 8:45,868133.75,OK,10/15/18 8:45,57.57553101,OK,10/15/18 8:45,45.38269043,OK,10/15/18 8:45,36.44278613,OK,10/15/18 8:45,222.6855698,OK,10/15/18 8:45,10417605,OK,,,,,,,10/15/18 8:45,720036,OK,10/15/18 8:45,14713.36328,OK,10/15/18 8:45,205.5696398,OK,10/15/18 8:45,18748.37891,OK,10/15/18 8:45,0.171562454,OK,10/15/18 8:45,184.1667633,OK,10/15/18 8:45,381.2763062,OK,
10/15/18 9:00,12.06522369,OK,10/15/18 9:00,17.34033203,OK,10/15/18 9:00,868138.1875,OK,10/15/18 9:00,57.61348724,OK,10/15/18 9:00,45.54825974,OK,10/15/18 9:00,34.30387617,OK,10/15/18 9:00,207.6106796,OK,10/15/18 9:00,10417657.5,OK,,,,,,,10/15/18 9:00,720064,OK,10/15/18 9:00,14713.39551,OK,10/15/18 9:00,131.3636154,OK,10/15/18 9:00,18748.41797,OK,10/15/18 9:00,0.109638687,OK,10/15/18 9:00,183.1652374,OK,10/15/18 9:00,380.8006592,OK,
10/15/18 9:15,12.0593195,OK,10/15/18 9:15,17.86116791,OK,10/15/18 9:15,868142.625,OK,10/15/18 9:15,57.59659576,OK,10/15/18 9:15,45.53727722,OK,10/15/18 9:15,35.4817521,OK,10/15/18 9:15,214.5750046,OK,10/15/18 9:15,10417711.5,OK,,,,,,,10/15/18 9:15,720091,OK,10/15/18 9:15,14713.43066,OK,10/15/18 9:15,174.682498,OK,10/15/18 9:15,18748.46094,OK,10/15/18 9:15,0.145786316,OK,10/15/18 9:15,184.0059357,OK,10/15/18 9:15,381.0281677,OK,
10/15/18 9:30,11.85386181,OK,10/15/18 9:30,17.3854866,OK,10/15/18 9:30,868147.0625,OK,10/15/18 9:30,57.68188477,OK,10/15/18 9:30,45.828022,OK,10/15/18 9:30,35.05949431,OK,10/15/18 9:30,209.2126923,OK,10/15/18 9:30,10417764.75,OK,,,,,,,10/15/18 9:30,720120,OK,10/15/18 9:30,14713.46094,OK,10/15/18 9:30,139.2945796,OK,10/15/18 9:30,18748.49609,OK,10/15/18 9:30,0.116259949,OK,10/15/18 9:30,182.8721466,OK,10/15/18 9:30,380.8517761,OK,
10/15/18 9:45,12.10697174,OK,10/15/18 9:45,17.63497162,OK,10/15/18 9:45,868151.3125,OK,10/15/18 9:45,57.66869354,OK,10/15/18 9:45,45.56172562,OK,10/15/18 9:45,35.06812892,OK,10/15/18 9:45,212.8650284,OK,10/15/18 9:45,10417815.75,OK,,,,,,,10/15/18 9:45,720150,OK,10/15/18 9:45,14713.49512,OK,10/15/18 9:45,155.1139951,OK,10/15/18 9:45,18748.53906,OK,10/15/18 9:45,0.12945343,OK,10/15/18 9:45,184.1872101,OK,10/15/18 9:45,381.0378113,OK,
10/15/18 10:00,12.243783,OK,10/15/18 10:00,15.70946789,OK,10/15/18 10:00,868155.6875,OK,10/15/18 10:00,57.57030869,OK,10/15/18 10:00,45.32652664,OK,10/15/18 10:00,30.22785471,OK,10/15/18 10:00,187.3393707,OK,10/15/18 10:00,10417868.25,OK,,,,,,,10/15/18 10:00,720181,OK,10/15/18 10:00,14713.52344,OK,10/15/18 10:00,142.2816366,OK,10/15/18 10:00,18748.57227,OK,10/15/18 10:00,0.11874485,OK,10/15/18 10:00,184.0640411,OK,10/15/18 10:00,380.9421692,OK,
10/15/18 10:15,12.3316021,OK,10/15/18 10:15,17.148386,OK,10/15/18 10:15,868159.8125,OK,10/15/18 10:15,57.62103653,OK,10/15/18 10:15,45.28943253,OK,10/15/18 10:15,33.22859628,OK,10/15/18 10:15,205.4921951,OK,10/15/18 10:15,10417918.5,OK,,,,,,,10/15/18 10:15,720210,OK,10/15/18 10:15,14713.56055,OK,10/15/18 10:15,149.8219371,OK,10/15/18 10:15,18748.61719,OK,10/15/18 10:15,0.125039436,OK,10/15/18 10:15,183.8605347,OK,10/15/18 10:15,380.798584,OK,
10/15/18 10:30,12.39143467,OK,10/15/18 10:30,16.52905273,OK,10/15/18 10:30,868164,OK,10/15/18 10:30,57.63077545,OK,10/15/18 10:30,45.23934174,OK,10/15/18 10:30,31.74317025,OK,10/15/18 10:30,197.1407776,OK,10/15/18 10:30,10417968,OK,,,,,,,10/15/18 10:30,720241,OK,10/15/18 10:30,14713.58691,OK,10/15/18 10:30,130.949825,OK,10/15/18 10:30,18748.64844,OK,10/15/18 10:30,0.109323242,OK,10/15/18 10:30,178.4826508,OK,10/15/18 10:30,378.8231812,OK,
