OSU_RTS.MDBUS_C1.250_CDT Time [SNAP],OSU_RTS.MDBUS_C1.250_CDT Value [SNAP],OSU_RTS.MDBUS_C1.250_CDT Status [SNAP],OSU_RTS.MDBUS_C1.250_CHF Time [SNAP],OSU_RTS.MDBUS_C1.250_CHF Value [SNAP],OSU_RTS.MDBUS_C1.250_CHF Status [SNAP],OSU_RTS.MDBUS_C1.250_CHT Time [SNAP],OSU_RTS.MDBUS_C1.250_CHT Value [SNAP],OSU_RTS.MDBUS_C1.250_CHT Status [SNAP],OSU_RTS.MDBUS_C1.250_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.250_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.250_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.250_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.250_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.250_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.250_CVF Time [SNAP],OSU_RTS.MDBUS_C1.250_CVF Value [SNAP],OSU_RTS.MDBUS_C1.250_CVF Status [SNAP],OSU_RTS.MDBUS_C1.250_HF Time [SNAP],OSU_RTS.MDBUS_C1.250_HF Value [SNAP],OSU_RTS.MDBUS_C1.250_HF Status [SNAP],OSU_RTS.MDBUS_C1.250_HGT Time [SNAP],OSU_RTS.MDBUS_C1.250_HGT Value [SNAP],OSU_RTS.MDBUS_C1.250_HGT Status [SNAP],OSU_RTS.MDBUS_E3.250E_1C Time [SNAP],OSU_RTS.MDBUS_E3.250E_1C Value [SNAP],OSU_RTS.MDBUS_E3.250E_1C Status [SNAP],OSU_RTS.MDBUS_RT.250S_C Time [SNAP],OSU_RTS.MDBUS_RT.250S_C Value [SNAP],OSU_RTS.MDBUS_RT.250S_C Status [SNAP],OSU_RTS.MDBUS_RT.250S_DP Time [SNAP],OSU_RTS.MDBUS_RT.250S_DP Value [SNAP],OSU_RTS.MDBUS_RT.250S_DP Status [SNAP],OSU_RTS.MDBUS_RT.250S_HF Time [SNAP],OSU_RTS.MDBUS_RT.250S_HF Value [SNAP],OSU_RTS.MDBUS_RT.250S_HF Status [SNAP],OSU_RTS.MDBUS_RT.250S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.250S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.250S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.250S_I Time [SNAP],OSU_RTS.MDBUS_RT.250S_I Value [SNAP],OSU_RTS.MDBUS_RT.250S_I Status [SNAP],OSU_RTS.MDBUS_RT.250S_P Time [SNAP],OSU_RTS.MDBUS_RT.250S_P Value [SNAP],OSU_RTS.MDBUS_RT.250S_P Status [SNAP],OSU_RTS.MDBUS_RT.250S_T Time [SNAP],OSU_RTS.MDBUS_RT.250S_T Value [SNAP],OSU_RTS.MDBUS_RT.250S_T Status [SNAP],Comments
10/15/18 0:00,16.07712173,OK,10/15/18 0:00,29.16868401,OK,10/15/18 0:00,1380370.875,OK,10/15/18 0:00,58.12539673,OK,10/15/18 0:00,42.04827499,OK,10/15/18 0:00,43.42043626,OK,10/15/18 0:00,350.0124435,OK,10/15/18 0:00,16564450.5,OK,10/15/18 0:00,2057826,OK,10/15/18 0:00,10785.13086,OK,10/15/18 0:00,9.356901169,OK,10/15/18 0:00,242.0615082,OK,10/15/18 0:00,13012579,OK,10/15/18 0:00,0.204565918,OK,10/15/18 0:00,66.18284607,OK,10/15/18 0:00,309.8972473,OK,
10/15/18 0:15,15.33874893,OK,10/15/18 0:15,25.35462761,OK,10/15/18 0:15,1380377.875,OK,10/15/18 0:15,57.34104919,OK,10/15/18 0:15,42.00229645,OK,10/15/18 0:15,39.55688243,OK,10/15/18 0:15,304.2555313,OK,10/15/18 0:15,16564534.5,OK,10/15/18 0:15,2057842,OK,10/15/18 0:15,10785.17969,OK,10/15/18 0:15,10.94368362,OK,10/15/18 0:15,296.7894592,OK,10/15/18 0:15,13012637,OK,10/15/18 0:15,0.250815887,OK,10/15/18 0:15,66.09266663,OK,10/15/18 0:15,310.1519775,OK,
10/15/18 0:30,14.88143253,OK,10/15/18 0:30,23.56803131,OK,10/15/18 0:30,1380383.875,OK,10/15/18 0:30,57.01818848,OK,10/15/18 0:30,42.1367569,OK,10/15/18 0:30,37.87164772,OK,10/15/18 0:30,282.8163757,OK,10/15/18 0:30,16564606.5,OK,10/15/18 0:30,2057857,OK,10/15/18 0:30,10785.2334,OK,10/15/18 0:30,9.725205421,OK,10/15/18 0:30,250.7397919,OK,10/15/18 0:30,13012700,OK,10/15/18 0:30,0.21188681,OK,10/15/18 0:30,66.51382446,OK,10/15/18 0:30,310.2459106,OK,
10/15/18 0:45,15.02191257,OK,10/15/18 0:45,23.00555992,OK,10/15/18 0:45,1380389.75,OK,10/15/18 0:45,57.09142303,OK,10/15/18 0:45,42.06951141,OK,10/15/18 0:45,36.60231081,OK,10/15/18 0:45,275.7213135,OK,10/15/18 0:45,16564677,OK,10/15/18 0:45,2057872,OK,10/15/18 0:45,10785.28125,OK,10/15/18 0:45,7.816435814,OK,10/15/18 0:45,208.0831146,OK,10/15/18 0:45,13012756,OK,10/15/18 0:45,0.175843903,OK,10/15/18 0:45,66.39390564,OK,10/15/18 0:45,310.0841675,OK,
10/15/18 1:00,15.08353138,OK,10/15/18 1:00,22.85777473,OK,10/15/18 1:00,1380395.375,OK,10/15/18 1:00,57.37164307,OK,10/15/18 1:00,42.28810883,OK,10/15/18 1:00,36.2059243,OK,10/15/18 1:00,274.2932968,OK,10/15/18 1:00,16564744.5,OK,10/15/18 1:00,2057888,OK,10/15/18 1:00,10785.33203,OK,10/15/18 1:00,6.607372284,OK,10/15/18 1:00,180.61203,OK,10/15/18 1:00,13012817,OK,10/15/18 1:00,0.152644012,OK,10/15/18 1:00,65.86239624,OK,10/15/18 1:00,310.0945129,OK,
10/15/18 1:15,15.4379549,OK,10/15/18 1:15,23.31091118,OK,10/15/18 1:15,1380401.125,OK,10/15/18 1:15,57.47957611,OK,10/15/18 1:15,42.04161835,OK,10/15/18 1:15,36.17545901,OK,10/15/18 1:15,280.0401077,OK,10/15/18 1:15,16564813.5,OK,10/15/18 1:15,2057903,OK,10/15/18 1:15,10785.38184,OK,10/15/18 1:15,8.694490433,OK,10/15/18 1:15,227.8297272,OK,10/15/18 1:15,13012876,OK,10/15/18 1:15,0.192535522,OK,10/15/18 1:15,66.27414703,OK,10/15/18 1:15,310.0202026,OK,
10/15/18 1:30,15.30859756,OK,10/15/18 1:30,22.81127167,OK,10/15/18 1:30,1380406.875,OK,10/15/18 1:30,57.47755432,OK,10/15/18 1:30,42.16895294,OK,10/15/18 1:30,35.64489827,OK,10/15/18 1:30,273.73526,OK,10/15/18 1:30,16564882.5,OK,10/15/18 1:30,2057918,OK,10/15/18 1:30,10785.43359,OK,10/15/18 1:30,8.602300644,OK,10/15/18 1:30,225.2630463,OK,10/15/18 1:30,13012937,OK,10/15/18 1:30,0.190370346,OK,10/15/18 1:30,66.16082764,OK,10/15/18 1:30,309.8991699,OK,
10/15/18 1:45,15.41385269,OK,10/15/18 1:45,23.12813568,OK,10/15/18 1:45,1380412.75,OK,10/15/18 1:45,57.59555054,OK,10/15/18 1:45,42.18169403,OK,10/15/18 1:45,35.90963338,OK,10/15/18 1:45,277.5376282,OK,10/15/18 1:45,16564953,OK,10/15/18 1:45,2057933,OK,10/15/18 1:45,10785.48535,OK,10/15/18 1:45,6.706071377,OK,10/15/18 1:45,191.3626251,OK,10/15/18 1:45,13012998,OK,10/15/18 1:45,0.161715927,OK,10/15/18 1:45,66.22008514,OK,10/15/18 1:45,310.0125122,OK,
10/15/18 2:00,15.50833797,OK,10/15/18 2:00,23.21002007,OK,10/15/18 2:00,1380418.5,OK,10/15/18 2:00,57.50304031,OK,10/15/18 2:00,41.9947052,OK,10/15/18 2:00,35.81567805,OK,10/15/18 2:00,278.5202408,OK,10/15/18 2:00,16565022,OK,10/15/18 2:00,2057949,OK,10/15/18 2:00,10785.53711,OK,10/15/18 2:00,8.99070549,OK,10/15/18 2:00,234.17836,OK,10/15/18 2:00,13013060,OK,10/15/18 2:00,0.19789711,OK,10/15/18 2:00,66.36541748,OK,10/15/18 2:00,310.1022339,OK,
10/15/18 2:15,15.2829628,OK,10/15/18 2:15,22.91153526,OK,10/15/18 2:15,1380424.25,OK,10/15/18 2:15,57.48430634,OK,10/15/18 2:15,42.20134354,OK,10/15/18 2:15,35.87758521,OK,10/15/18 2:15,274.9384232,OK,10/15/18 2:15,16565091,OK,10/15/18 2:15,2057964,OK,10/15/18 2:15,10785.58691,OK,10/15/18 2:15,6.878112793,OK,10/15/18 2:15,186.8176575,OK,10/15/18 2:15,13013118,OK,10/15/18 2:15,0.157883316,OK,10/15/18 2:15,66.04811859,OK,10/15/18 2:15,309.9918213,OK,
10/15/18 2:30,15.48303795,OK,10/15/18 2:30,23.22343636,OK,10/15/18 2:30,1380430.125,OK,10/15/18 2:30,57.50295258,OK,10/15/18 2:30,42.01991272,OK,10/15/18 2:30,35.89508231,OK,10/15/18 2:30,278.6812363,OK,10/15/18 2:30,16565161.5,OK,10/15/18 2:30,2057979,OK,10/15/18 2:30,10785.63574,OK,10/15/18 2:30,8.006093979,OK,10/15/18 2:30,211.747467,OK,10/15/18 2:30,13013176,OK,10/15/18 2:30,0.178955505,OK,10/15/18 2:30,65.94313049,OK,10/15/18 2:30,310.0192261,OK,
10/15/18 2:45,15.41785812,OK,10/15/18 2:45,23.1944313,OK,10/15/18 2:45,1380435.75,OK,10/15/18 2:45,57.53468323,OK,10/15/18 2:45,42.11682129,OK,10/15/18 2:45,36.00251854,OK,10/15/18 2:45,278.3331757,OK,10/15/18 2:45,16565229,OK,10/15/18 2:45,2057994,OK,10/15/18 2:45,10785.68652,OK,10/15/18 2:45,8.309545517,OK,10/15/18 2:45,218.242218,OK,10/15/18 2:45,13013236,OK,10/15/18 2:45,0.184434326,OK,10/15/18 2:45,66.23791504,OK,10/15/18 2:45,310.2353821,OK,
10/15/18 3:00,15.41452599,OK,10/15/18 3:00,23.28058815,OK,10/15/18 3:00,1380441.625,OK,10/15/18 3:00,57.58230591,OK,10/15/18 3:00,42.16777802,OK,10/15/18 3:00,36.14459902,OK,10/15/18 3:00,279.3670578,OK,10/15/18 3:00,16565299.5,OK,10/15/18 3:00,2058010,OK,10/15/18 3:00,10785.7373,OK,10/15/18 3:00,8.62289238,OK,10/15/18 3:00,225.8209229,OK,10/15/18 3:00,13013296,OK,10/15/18 3:00,0.190838623,OK,10/15/18 3:00,66.25045776,OK,10/15/18 3:00,309.1523438,OK,
10/15/18 3:15,15.16438007,OK,10/15/18 3:15,22.7419796,OK,10/15/18 3:15,1380447.375,OK,10/15/18 3:15,57.55786133,OK,10/15/18 3:15,42.39348602,OK,10/15/18 3:15,35.90185735,OK,10/15/18 3:15,272.9783936,OK,10/15/18 3:15,16565368.5,OK,10/15/18 3:15,2058024,OK,10/15/18 3:15,10785.78809,OK,10/15/18 3:15,8.991520882,OK,10/15/18 3:15,245.0297394,OK,10/15/18 3:15,13013357,OK,10/15/18 3:15,0.207060638,OK,10/15/18 3:15,66.52386475,OK,10/15/18 3:15,310.1935425,OK,
10/15/18 3:30,16.00488281,OK,10/15/18 3:30,23.84917068,OK,10/15/18 3:30,1380453.125,OK,10/15/18 3:30,57.7254982,OK,10/15/18 3:30,41.72061539,OK,10/15/18 3:30,35.65965686,OK,10/15/18 3:30,286.1900482,OK,10/15/18 3:30,16565437.5,OK,10/15/18 3:30,2058039,OK,10/15/18 3:30,10785.83691,OK,10/15/18 3:30,8.44975853,OK,10/15/18 3:30,222.9916229,OK,10/15/18 3:30,13013415,OK,10/15/18 3:30,0.188446121,OK,10/15/18 3:30,66.28051758,OK,10/15/18 3:30,310.1517334,OK,
10/15/18 3:45,15.72558689,OK,10/15/18 3:45,23.46725082,OK,10/15/18 3:45,1380459.125,OK,10/15/18 3:45,57.40707397,OK,10/15/18 3:45,41.68148804,OK,10/15/18 3:45,35.71014615,OK,10/15/18 3:45,281.6070099,OK,10/15/18 3:45,16565509.5,OK,10/15/18 3:45,2058053,OK,10/15/18 3:45,10785.8877,OK,10/15/18 3:45,10.40519905,OK,10/15/18 3:45,267.4322205,OK,10/15/18 3:45,13013475,OK,10/15/18 3:45,0.225990433,OK,10/15/18 3:45,66.55316925,OK,10/15/18 3:45,310.1516724,OK,
10/15/18 4:00,15.3950119,OK,10/15/18 4:00,23.06798744,OK,10/15/18 4:00,1380465,OK,10/15/18 4:00,57.47716522,OK,10/15/18 4:00,42.08215332,OK,10/15/18 4:00,35.85892843,OK,10/15/18 4:00,276.8158493,OK,10/15/18 4:00,16565580,OK,10/15/18 4:00,2058069,OK,10/15/18 4:00,10785.9375,OK,10/15/18 4:00,9.536688805,OK,10/15/18 4:00,240.7796173,OK,10/15/18 4:00,13013533,OK,10/15/18 4:00,0.203477127,OK,10/15/18 4:00,66.33491516,OK,10/15/18 4:00,309.8728638,OK,
10/15/18 4:15,15.33873749,OK,10/15/18 4:15,22.94517517,OK,10/15/18 4:15,1380470.625,OK,10/15/18 4:15,57.6325264,OK,10/15/18 4:15,42.29378891,OK,10/15/18 4:15,35.80084621,OK,10/15/18 4:15,275.3421021,OK,10/15/18 4:15,16565647.5,OK,10/15/18 4:15,2058084,OK,10/15/18 4:15,10785.98438,OK,10/15/18 4:15,9.006534576,OK,10/15/18 4:15,234.4490204,OK,10/15/18 4:15,13013589,OK,10/15/18 4:15,0.198128052,OK,10/15/18 4:15,66.30725861,OK,10/15/18 4:15,310.0549927,OK,
10/15/18 4:30,15.80593109,OK,10/15/18 4:30,24.27974701,OK,10/15/18 4:30,1380476.5,OK,10/15/18 4:30,57.87226868,OK,10/15/18 4:30,42.06633759,OK,10/15/18 4:30,36.76313352,OK,10/15/18 4:30,291.3569641,OK,10/15/18 4:30,16565718,OK,10/15/18 4:30,2058098,OK,10/15/18 4:30,10786.03613,OK,10/15/18 4:30,15.74387074,OK,10/15/18 4:30,417.3538818,OK,10/15/18 4:30,13013650,OK,10/15/18 4:30,0.352711273,OK,10/15/18 4:30,66.08592224,OK,10/15/18 4:30,310.1920166,OK,
10/15/18 4:45,15.13798332,OK,10/15/18 4:45,22.13188171,OK,10/15/18 4:45,1380482.25,OK,10/15/18 4:45,57.46730042,OK,10/15/18 4:45,42.32931519,OK,10/15/18 4:45,35.04190769,OK,10/15/18 4:45,265.9820938,OK,10/15/18 4:45,16565787,OK,10/15/18 4:45,2058115,OK,10/15/18 4:45,10786.08398,OK,10/15/18 4:45,8.500825882,OK,10/15/18 4:45,223.303421,OK,10/15/18 4:45,13013706,OK,10/15/18 4:45,0.188706467,OK,10/15/18 4:45,66.38339233,OK,10/15/18 4:45,310.1907959,OK,
10/15/18 5:00,13.94525337,OK,10/15/18 5:00,20.34819984,OK,10/15/18 5:00,1380487.5,OK,10/15/18 5:00,57.63303375,OK,10/15/18 5:00,43.68778229,OK,10/15/18 5:00,34.93019078,OK,10/15/18 5:00,244.1783981,OK,10/15/18 5:00,16565850,OK,10/15/18 5:00,2058131,OK,10/15/18 5:00,10786.13379,OK,10/15/18 5:00,9.343379974,OK,10/15/18 5:00,241.7735443,OK,10/15/18 5:00,13013766,OK,10/15/18 5:00,0.204322281,OK,10/15/18 5:00,66.18563843,OK,10/15/18 5:00,310.0889893,OK,
10/15/18 5:15,15.91173172,OK,10/15/18 5:15,24.46782684,OK,10/15/18 5:15,1380493.125,OK,10/15/18 5:15,58.59252167,OK,10/15/18 5:15,42.68079376,OK,10/15/18 5:15,36.80838589,OK,10/15/18 5:15,293.6139221,OK,10/15/18 5:15,16565917.5,OK,10/15/18 5:15,2058147,OK,10/15/18 5:15,10786.18555,OK,10/15/18 5:15,10.44426537,OK,10/15/18 5:15,266.7604675,OK,10/15/18 5:15,13013827,OK,10/15/18 5:15,0.225424622,OK,10/15/18 5:15,66.52508545,OK,10/15/18 5:15,310.1661987,OK,
10/15/18 5:30,16.108181,OK,10/15/18 5:30,25.70342827,OK,10/15/18 5:30,1380499.625,OK,10/15/18 5:30,58.37710571,OK,10/15/18 5:30,42.26892471,OK,10/15/18 5:30,38.13153247,OK,10/15/18 5:30,307.9522934,OK,10/15/18 5:30,16565995.5,OK,10/15/18 5:30,2058164,OK,10/15/18 5:30,10786.2373,OK,10/15/18 5:30,9.607484818,OK,10/15/18 5:30,248.0847321,OK,10/15/18 5:30,13013888,OK,10/15/18 5:30,0.209644028,OK,10/15/18 5:30,66.49333191,OK,10/15/18 5:30,310.1564331,OK,
10/15/18 5:45,17.21114731,OK,10/15/18 5:45,33.37341309,OK,10/15/18 5:45,1380507.625,OK,10/15/18 5:45,59.28440857,OK,10/15/18 5:45,42.07326126,OK,10/15/18 5:45,46.41394096,OK,10/15/18 5:45,400.480957,OK,10/15/18 5:45,16566091.5,OK,10/15/18 5:45,2058183,OK,10/15/18 5:45,10786.29004,OK,10/15/18 5:45,9.745239258,OK,10/15/18 5:45,251.2529449,OK,10/15/18 5:45,13013951,OK,10/15/18 5:45,0.212318604,OK,10/15/18 5:45,66.56277466,OK,10/15/18 5:45,310.170166,OK,
10/15/18 6:00,16.9163475,OK,10/15/18 6:00,32.9593277,OK,10/15/18 6:00,1380515.875,OK,10/15/18 6:00,59.06188202,OK,10/15/18 6:00,42.1455307,OK,10/15/18 6:00,46.63631682,OK,10/15/18 6:00,395.5119324,OK,10/15/18 6:00,16566190.5,OK,10/15/18 6:00,2058201,OK,10/15/18 6:00,10786.34375,OK,10/15/18 6:00,12.61586189,OK,10/15/18 6:00,321.2297058,OK,10/15/18 6:00,13014014,OK,10/15/18 6:00,0.271455963,OK,10/15/18 6:00,66.47535706,OK,10/15/18 6:00,310.02005,OK,
10/15/18 6:15,17.21058655,OK,10/15/18 6:15,33.67613602,OK,10/15/18 6:15,1380524.25,OK,10/15/18 6:15,59.0487709,OK,10/15/18 6:15,41.83818436,OK,10/15/18 6:15,46.83361081,OK,10/15/18 6:15,404.1136322,OK,10/15/18 6:15,16566291,OK,10/15/18 6:15,2058220,OK,10/15/18 6:15,10786.39746,OK,10/15/18 6:15,11.18018913,OK,10/15/18 6:15,280.212677,OK,10/15/18 6:15,13014078,OK,10/15/18 6:15,0.236870789,OK,10/15/18 6:15,64.80778503,OK,10/15/18 6:15,308.4113159,OK,
10/15/18 6:30,16.69506264,OK,10/15/18 6:30,32.76953888,OK,10/15/18 6:30,1380532.5,OK,10/15/18 6:30,58.87578964,OK,10/15/18 6:30,42.1807251,OK,10/15/18 6:30,46.98168506,OK,10/15/18 6:30,393.2344666,OK,10/15/18 6:30,16566390,OK,10/15/18 6:30,2058238,OK,10/15/18 6:30,10786.44922,OK,10/15/18 6:30,7.913564205,OK,10/15/18 6:30,210.0698395,OK,10/15/18 6:30,13014139,OK,10/15/18 6:30,0.177527603,OK,10/15/18 6:30,66.24972534,OK,10/15/18 6:30,310.1435547,OK,
10/15/18 6:45,16.39450264,OK,10/15/18 6:45,32.17653656,OK,10/15/18 6:45,1380540.625,OK,10/15/18 6:45,58.92987442,OK,10/15/18 6:45,42.53536987,OK,10/15/18 6:45,46.98022425,OK,10/15/18 6:45,386.1184387,OK,10/15/18 6:45,16566487.5,OK,10/15/18 6:45,2058257,OK,10/15/18 6:45,10786.50195,OK,10/15/18 6:45,8.819297791,OK,10/15/18 6:45,230.1352997,OK,10/15/18 6:45,13014202,OK,10/15/18 6:45,0.194486649,OK,10/15/18 6:45,66.18991852,OK,10/15/18 6:45,310.1947021,OK,
10/15/18 7:00,17.82409668,OK,10/15/18 7:00,34.59468842,OK,10/15/18 7:00,1380548.625,OK,10/15/18 7:00,59.19128418,OK,10/15/18 7:00,41.3671875,OK,10/15/18 7:00,46.46593174,OK,10/15/18 7:00,415.2561951,OK,10/15/18 7:00,16566583.5,OK,10/15/18 7:00,2058276,OK,10/15/18 7:00,10786.55664,OK,10/15/18 7:00,8.039024353,OK,10/15/18 7:00,212.6089783,OK,10/15/18 7:00,13014266,OK,10/15/18 7:00,0.179680008,OK,10/15/18 7:00,66.0521698,OK,10/15/18 7:00,309.8531799,OK,
10/15/18 7:15,16.69235611,OK,10/15/18 7:15,31.80249596,OK,10/15/18 7:15,1380557,OK,10/15/18 7:15,58.64530945,OK,10/15/18 7:15,41.95294952,OK,10/15/18 7:15,45.59982555,OK,10/15/18 7:15,381.6299515,OK,10/15/18 7:15,16566684,OK,10/15/18 7:15,2058294,OK,10/15/18 7:15,10786.6084,OK,10/15/18 7:15,8.007331848,OK,10/15/18 7:15,203.3310394,OK,10/15/18 7:15,13014328,OK,10/15/18 7:15,0.171839294,OK,10/15/18 7:15,66.05633545,OK,10/15/18 7:15,309.8562622,OK,
10/15/18 7:30,16.94222641,OK,10/15/18 7:30,31.96887398,OK,10/15/18 7:30,1380565,OK,10/15/18 7:30,58.829319,OK,10/15/18 7:30,41.88709259,OK,10/15/18 7:30,45.19255829,OK,10/15/18 7:30,383.6264877,OK,10/15/18 7:30,16566780,OK,10/15/18 7:30,2058313,OK,10/15/18 7:30,10786.66113,OK,10/15/18 7:30,8.404844284,OK,10/15/18 7:30,221.2065582,OK,10/15/18 7:30,13014390,OK,10/15/18 7:30,0.186935638,OK,10/15/18 7:30,66.34991455,OK,10/15/18 7:30,309.3404541,OK,
10/15/18 7:45,17.02897072,OK,10/15/18 7:45,31.94858742,OK,10/15/18 7:45,1380572.875,OK,10/15/18 7:45,58.77809906,OK,10/15/18 7:45,41.74913025,OK,10/15/18 7:45,44.94444542,OK,10/15/18 7:45,383.7365799,OK,10/15/18 7:45,16566874.5,OK,10/15/18 7:45,2058333,OK,10/15/18 7:45,10786.71387,OK,10/15/18 7:45,11.91805267,OK,10/15/18 7:45,299.7589111,OK,10/15/18 7:45,13014452,OK,10/15/18 7:45,0.253328308,OK,10/15/18 7:45,66.13357544,OK,10/15/18 7:45,308.2208862,OK,
10/15/18 8:00,16.76617813,OK,10/15/18 8:00,31.4252491,OK,10/15/18 8:00,1380580.875,OK,10/15/18 8:00,58.68461609,OK,10/15/18 8:00,41.91843796,OK,10/15/18 8:00,44.78688612,OK,10/15/18 8:00,377.1029892,OK,10/15/18 8:00,16566970.5,OK,10/15/18 8:00,2058354,OK,10/15/18 8:00,10786.76563,OK,10/15/18 8:00,9.789497375,OK,10/15/18 8:00,251.8761292,OK,10/15/18 8:00,13014514,OK,10/15/18 8:00,0.212851944,OK,10/15/18 8:00,66.39976501,OK,10/15/18 8:00,310.1607666,OK,
10/15/18 8:15,16.93061066,OK,10/15/18 8:15,31.72030449,OK,10/15/18 8:15,1380588.75,OK,10/15/18 8:15,58.80582047,OK,10/15/18 8:15,41.87521362,OK,10/15/18 8:15,44.84218914,OK,10/15/18 8:15,380.6436539,OK,10/15/18 8:15,16567065,OK,10/15/18 8:15,2058379,OK,10/15/18 8:15,10786.81934,OK,10/15/18 8:15,11.61798477,OK,10/15/18 8:15,293.103241,OK,10/15/18 8:15,13014577,OK,10/15/18 8:15,0.247679504,OK,10/15/18 8:15,66.65479279,OK,10/15/18 8:15,310.1757202,OK,
10/15/18 8:30,16.71259499,OK,10/15/18 8:30,31.29892349,OK,10/15/18 8:30,1380596.625,OK,10/15/18 8:30,58.75812912,OK,10/15/18 8:30,42.04553223,OK,10/15/18 8:30,44.8113617,OK,10/15/18 8:30,375.5870819,OK,10/15/18 8:30,16567159.5,OK,10/15/18 8:30,2058410,OK,10/15/18 8:30,10786.87305,OK,10/15/18 8:30,9.852668762,OK,10/15/18 8:30,253.6769257,OK,10/15/18 8:30,13014640,OK,10/15/18 8:30,0.214365982,OK,10/15/18 8:30,66.5872345,OK,10/15/18 8:30,310.0105896,OK,
10/15/18 8:45,17.09885025,OK,10/15/18 8:45,33.62924194,OK,10/15/18 8:45,1380604.625,OK,10/15/18 8:45,58.9192276,OK,10/15/18 8:45,41.82037735,OK,10/15/18 8:45,47.08345711,OK,10/15/18 8:45,403.5509033,OK,10/15/18 8:45,16567255.5,OK,10/15/18 8:45,2058441,OK,10/15/18 8:45,10786.92578,OK,10/15/18 8:45,9.519867897,OK,10/15/18 8:45,246.148819,OK,10/15/18 8:45,13014703,OK,10/15/18 8:45,0.208007736,OK,10/15/18 8:45,66.50267029,OK,10/15/18 8:45,310.2089844,OK,
10/15/18 9:00,17.06502151,OK,10/15/18 9:00,38.42475891,OK,10/15/18 9:00,1380613.75,OK,10/15/18 9:00,58.75159454,OK,10/15/18 9:00,41.68657303,OK,10/15/18 9:00,53.95612874,OK,10/15/18 9:00,461.6594696,OK,10/15/18 9:00,16567365,OK,10/15/18 9:00,2058471,OK,10/15/18 9:00,10786.98047,OK,10/15/18 9:00,15.86156178,OK,10/15/18 9:00,433.7501831,OK,10/15/18 9:00,13014768,OK,10/15/18 9:00,0.366579559,OK,10/15/18 9:00,65.91741943,OK,10/15/18 9:00,310.2170715,OK,
10/15/18 9:15,16.54757881,OK,10/15/18 9:15,39.03137589,OK,10/15/18 9:15,1380623.375,OK,10/15/18 9:15,58.42113495,OK,10/15/18 9:15,41.87355804,OK,10/15/18 9:15,56.48834491,OK,10/15/18 9:15,468.6745605,OK,10/15/18 9:15,16567480.5,OK,10/15/18 9:15,2058503,OK,10/15/18 9:15,10787.0332,OK,10/15/18 9:15,10.53684711,OK,10/15/18 9:15,258.4494019,OK,10/15/18 9:15,13014830,OK,10/15/18 9:15,0.21841774,OK,10/15/18 9:15,66.20587158,OK,10/15/18 9:15,309.8974609,OK,
10/15/18 9:30,16.28809547,OK,10/15/18 9:30,38.85703659,OK,10/15/18 9:30,1380633.125,OK,10/15/18 9:30,58.09452438,OK,10/15/18 9:30,41.806427,OK,10/15/18 9:30,57.05982851,OK,10/15/18 9:30,466.0151367,OK,10/15/18 9:30,16567597.5,OK,10/15/18 9:30,2058535,OK,10/15/18 9:30,10787.08691,OK,10/15/18 9:30,9.085640907,OK,10/15/18 9:30,231.8739166,OK,10/15/18 9:30,13014893,OK,10/15/18 9:30,0.196005066,OK,10/15/18 9:30,64.86627197,OK,10/15/18 9:30,309.8928833,OK,
10/15/18 9:45,16.13879013,OK,10/15/18 9:45,39.80929947,OK,10/15/18 9:45,1380643,OK,10/15/18 9:45,57.96366119,OK,10/15/18 9:45,41.82487106,OK,10/15/18 9:45,59.03236145,OK,10/15/18 9:45,477.7115936,OK,10/15/18 9:45,16567716,OK,10/15/18 9:45,2058567,OK,10/15/18 9:45,10787.14063,OK,10/15/18 9:45,9.187555313,OK,10/15/18 9:45,237.8565521,OK,10/15/18 9:45,13014957,OK,10/15/18 9:45,0.201018936,OK,10/15/18 9:45,65.99714661,OK,10/15/18 9:45,309.897644,OK,
10/15/18 10:00,15.87705612,OK,10/15/18 10:00,40.30356598,OK,10/15/18 10:00,1380653.125,OK,10/15/18 10:00,57.8378067,OK,10/15/18 10:00,41.96074677,OK,10/15/18 10:00,60.68512074,OK,10/15/18 10:00,483.6427917,OK,10/15/18 10:00,16567837.5,OK,10/15/18 10:00,2058599,OK,10/15/18 10:00,10787.19336,OK,10/15/18 10:00,10.18659782,OK,10/15/18 10:00,260.4795227,OK,10/15/18 10:00,13015019,OK,10/15/18 10:00,0.220131454,OK,10/15/18 10:00,66.17176056,OK,10/15/18 10:00,309.9170227,OK,
