OSU_RTS.MDBUS_C1.087_CDT Time [SNAP],OSU_RTS.MDBUS_C1.087_CDT Value [SNAP],OSU_RTS.MDBUS_C1.087_CDT Status [SNAP],OSU_RTS.MDBUS_C1.087_CHF Time [SNAP],OSU_RTS.MDBUS_C1.087_CHF Value [SNAP],OSU_RTS.MDBUS_C1.087_CHF Status [SNAP],OSU_RTS.MDBUS_C1.087_CHT Time [SNAP],OSU_RTS.MDBUS_C1.087_CHT Value [SNAP],OSU_RTS.MDBUS_C1.087_CHT Status [SNAP],OSU_RTS.MDBUS_C1.087_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.087_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.087_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.087_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.087_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.087_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.087_CVF Time [SNAP],OSU_RTS.MDBUS_C1.087_CVF Value [SNAP],OSU_RTS.MDBUS_C1.087_CVF Status [SNAP],OSU_RTS.MDBUS_C1.087_HF Time [SNAP],OSU_RTS.MDBUS_C1.087_HF Value [SNAP],OSU_RTS.MDBUS_C1.087_HF Status [SNAP],OSU_RTS.MDBUS_C1.087_HGT Time [SNAP],OSU_RTS.MDBUS_C1.087_HGT Value [SNAP],OSU_RTS.MDBUS_C1.087_HGT Status [SNAP],OSU_RTS.MDBUS_CC.087_MHT Time [SNAP],OSU_RTS.MDBUS_CC.087_MHT Value [SNAP],OSU_RTS.MDBUS_CC.087_MHT Status [SNAP],OSU_RTS.MDBUS_CC.087_PHT Time [SNAP],OSU_RTS.MDBUS_CC.087_PHT Value [SNAP],OSU_RTS.MDBUS_CC.087_PHT Status [SNAP],OSU_RTS.MDBUS_E3.087_E01 Time [SNAP],OSU_RTS.MDBUS_E3.087_E01 Value [SNAP],OSU_RTS.MDBUS_E3.087_E01 Status [SNAP],OSU_RTS.MDBUS_RT.087S_C Time [SNAP],OSU_RTS.MDBUS_RT.087S_C Value [SNAP],OSU_RTS.MDBUS_RT.087S_C Status [SNAP],OSU_RTS.MDBUS_RT.087S_HF Time [SNAP],OSU_RTS.MDBUS_RT.087S_HF Value [SNAP],OSU_RTS.MDBUS_RT.087S_HF Status [SNAP],OSU_RTS.MDBUS_RT.087S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.087S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.087S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.087S_I Time [SNAP],OSU_RTS.MDBUS_RT.087S_I Value [SNAP],OSU_RTS.MDBUS_RT.087S_I Status [SNAP],OSU_RTS.MDBUS_RT.087S_P Time [SNAP],OSU_RTS.MDBUS_RT.087S_P Value [SNAP],OSU_RTS.MDBUS_RT.087S_P Status [SNAP],OSU_RTS.MDBUS_RT.087S_T Time [SNAP],OSU_RTS.MDBUS_RT.087S_T Value [SNAP],OSU_RTS.MDBUS_RT.087S_T Status [SNAP],Comments
10/15/18 0:00,6.903761387,OK,10/15/18 0:00,32.0748024,OK,10/15/18 0:00,1454838.5,OK,10/15/18 0:00,49.09613037,OK,10/15/18 0:00,42.19236755,OK,10/15/18 0:00,109.3658754,OK,10/15/18 0:00,383.9491196,OK,10/15/18 0:00,17458062,OK,01/01/70 0:00,0,No Records.,01/01/70 0:00,0,No Records.,10/15/18 0:00,436115.827,OK,10/15/18 0:00,14495.85352,OK,10/15/18 0:00,278.5014343,OK,10/15/18 0:00,17935770,OK,10/15/18 0:00,0.230954605,OK,10/15/18 0:00,184.8323822,OK,10/15/18 0:00,393.0487671,OK,
10/15/18 0:15,7.738526344,OK,10/15/18 0:15,31.38024521,OK,10/15/18 0:15,1454846.25,OK,10/15/18 0:15,49.28580475,OK,10/15/18 0:15,41.54727936,OK,10/15/18 0:15,98.41826064,OK,10/15/18 0:15,378.62146,OK,10/15/18 0:15,17458155,OK,,,,,,,10/15/18 0:15,436134.899,OK,10/15/18 0:15,14495.92969,OK,10/15/18 0:15,330.4101868,OK,10/15/18 0:15,17935862,OK,10/15/18 0:15,0.273909607,OK,10/15/18 0:15,183.7082825,OK,10/15/18 0:15,393.3608398,OK,
10/15/18 0:30,6.607212067,OK,10/15/18 0:30,33.45755768,OK,10/15/18 0:30,1454854,OK,10/15/18 0:30,48.85620117,OK,10/15/18 0:30,42.24898911,OK,10/15/18 0:30,122.7427461,OK,10/15/18 0:30,403.8346252,OK,10/15/18 0:30,17458248,OK,,,,,,,10/15/18 0:30,436153.797,OK,10/15/18 0:30,14496.00879,OK,10/15/18 0:30,345.29953,OK,10/15/18 0:30,17935956,OK,10/15/18 0:30,0.286092072,OK,10/15/18 0:30,184.4011688,OK,10/15/18 0:30,394.6595154,OK,
10/15/18 0:45,6.658530235,OK,10/15/18 0:45,30.93714333,OK,10/15/18 0:45,1454861.75,OK,10/15/18 0:45,48.96482849,OK,10/15/18 0:45,42.30630112,OK,10/15/18 0:45,111.6785844,OK,10/15/18 0:45,372.7414398,OK,10/15/18 0:45,17458341,OK,,,,,,,10/15/18 0:45,436172.925,OK,10/15/18 0:45,14496.08301,OK,10/15/18 0:45,290.8158569,OK,10/15/18 0:45,17936048,OK,10/15/18 0:45,0.241105804,OK,10/15/18 0:45,183.4982758,OK,10/15/18 0:45,393.1380005,OK,
10/15/18 1:00,6.880193233,OK,10/15/18 1:00,30.81080627,OK,10/15/18 1:00,1454869.5,OK,10/15/18 1:00,48.8125,OK,10/15/18 1:00,41.93230438,OK,10/15/18 1:00,107.2951634,OK,10/15/18 1:00,370.171669,OK,10/15/18 1:00,17458434,OK,,,,,,,10/15/18 1:00,436191.95,OK,10/15/18 1:00,14496.16016,OK,10/15/18 1:00,337.7487488,OK,10/15/18 1:00,17936140,OK,10/15/18 1:00,0.279900421,OK,10/15/18 1:00,184.1128998,OK,10/15/18 1:00,394.1258545,OK,
10/15/18 1:15,6.710817337,OK,10/15/18 1:15,30.41197777,OK,10/15/18 1:15,1454877.625,OK,10/15/18 1:15,49.21308136,OK,10/15/18 1:15,42.50226212,OK,10/15/18 1:15,109.0925545,OK,10/15/18 1:15,366.7836914,OK,10/15/18 1:15,17458531.5,OK,,,,,,,10/15/18 1:15,436211.11,OK,10/15/18 1:15,14496.24902,OK,10/15/18 1:15,355.1748047,OK,10/15/18 1:15,17936248,OK,10/15/18 1:15,0.293782776,OK,10/15/18 1:15,184.8562775,OK,10/15/18 1:15,398.0455627,OK,
10/15/18 1:30,6.996776581,OK,10/15/18 1:30,31.78623199,OK,10/15/18 1:30,1454885.875,OK,10/15/18 1:30,48.92647934,OK,10/15/18 1:30,41.92970276,OK,10/15/18 1:30,107.3685373,OK,10/15/18 1:30,380.3705978,OK,10/15/18 1:30,17458632,OK,,,,,,,10/15/18 1:30,436230.693,OK,10/15/18 1:30,14496.33496,OK,10/15/18 1:30,436.6687317,OK,10/15/18 1:30,17936352,OK,10/15/18 1:30,0.361034576,OK,10/15/18 1:30,183.7918243,OK,10/15/18 1:30,398.5612183,OK,
10/15/18 1:45,6.837897778,OK,10/15/18 1:45,36.36323166,OK,10/15/18 1:45,1454894.25,OK,10/15/18 1:45,49.08876801,OK,10/15/18 1:45,42.25086975,OK,10/15/18 1:45,125.9470827,OK,10/15/18 1:45,434.7932739,OK,10/15/18 1:45,17458732.5,OK,,,,,,,10/15/18 1:45,436249.866,OK,10/15/18 1:45,14496.41992,OK,10/15/18 1:45,480.1881104,OK,10/15/18 1:45,17936454,OK,10/15/18 1:45,0.397277435,OK,10/15/18 1:45,185.127533,OK,10/15/18 1:45,397.687561,OK,
10/15/18 2:00,6.945054531,OK,10/15/18 2:00,30.71010399,OK,10/15/18 2:00,1454902.625,OK,10/15/18 2:00,49.06511688,OK,10/15/18 2:00,42.12006378,OK,10/15/18 2:00,105.4649104,OK,10/15/18 2:00,368.6336975,OK,10/15/18 2:00,17458831.5,OK,,,,,,,10/15/18 2:00,436269.447,OK,10/15/18 2:00,14496.50977,OK,10/15/18 2:00,368.1665344,OK,10/15/18 2:00,17936562,OK,10/15/18 2:00,0.304133942,OK,10/15/18 2:00,184.5271149,OK,10/15/18 2:00,400.4752197,OK,
10/15/18 2:15,7.021766186,OK,10/15/18 2:15,36.93683624,OK,10/15/18 2:15,1454910.375,OK,10/15/18 2:15,48.85797882,OK,10/15/18 2:15,41.83621216,OK,10/15/18 2:15,124.8185445,OK,10/15/18 2:15,441.0021057,OK,10/15/18 2:15,17458924.5,OK,,,,,,,10/15/18 2:15,436289.065,OK,10/15/18 2:15,14496.58594,OK,10/15/18 2:15,301.0050049,OK,10/15/18 2:15,17936656,OK,10/15/18 2:15,0.248912247,OK,10/15/18 2:15,184.0693817,OK,10/15/18 2:15,398.3060913,OK,
10/15/18 2:30,6.681562901,OK,10/15/18 2:30,29.94606781,OK,10/15/18 2:30,1454918.25,OK,10/15/18 2:30,48.77657318,OK,10/15/18 2:30,42.09501266,OK,10/15/18 2:30,107.7729481,OK,10/15/18 2:30,360.3432541,OK,10/15/18 2:30,17459019,OK,,,,,,,10/15/18 2:30,436307.612,OK,10/15/18 2:30,14496.65918,OK,10/15/18 2:30,310.7304077,OK,10/15/18 2:30,17936744,OK,10/15/18 2:30,0.257283173,OK,10/15/18 2:30,183.782959,OK,10/15/18 2:30,395.7348938,OK,
10/15/18 2:45,7.153488159,OK,10/15/18 2:45,33.13945007,OK,10/15/18 2:45,1454926,OK,10/15/18 2:45,48.87181091,OK,10/15/18 2:45,41.71832275,OK,10/15/18 2:45,110.5828594,OK,10/15/18 2:45,397.3231201,OK,10/15/18 2:45,17459112,OK,,,,,,,10/15/18 2:45,436327.596,OK,10/15/18 2:45,14496.73047,OK,10/15/18 2:45,477.953125,OK,10/15/18 2:45,17936830,OK,10/15/18 2:45,0.395953796,OK,10/15/18 2:45,184.1737518,OK,10/15/18 2:45,394.8147278,OK,
10/15/18 3:00,7.154445648,OK,10/15/18 3:00,32.48065186,OK,10/15/18 3:00,1454934,OK,10/15/18 3:00,48.93162537,OK,10/15/18 3:00,41.77717972,OK,10/15/18 3:00,106.8160686,OK,10/15/18 3:00,388.0999603,OK,10/15/18 3:00,17459208,OK,,,,,,,10/15/18 3:00,436346.37,OK,10/15/18 3:00,14496.80859,OK,10/15/18 3:00,472.2882996,OK,10/15/18 3:00,17936924,OK,10/15/18 3:00,0.391037628,OK,10/15/18 3:00,185.1600037,OK,10/15/18 3:00,396.2243652,OK,
10/15/18 3:15,7.008498192,OK,10/15/18 3:15,33.91695404,OK,10/15/18 3:15,1454941.875,OK,10/15/18 3:15,48.71742249,OK,10/15/18 3:15,41.70892334,OK,10/15/18 3:15,115.3364538,OK,10/15/18 3:15,406.9040222,OK,10/15/18 3:15,17459302.5,OK,,,,,,,10/15/18 3:15,436365.622,OK,10/15/18 3:15,14496.88965,OK,10/15/18 3:15,346.7475891,OK,10/15/18 3:15,17937020,OK,10/15/18 3:15,0.286863312,OK,10/15/18 3:15,183.5797272,OK,10/15/18 3:15,397.3113098,OK,
10/15/18 3:30,6.515794277,OK,10/15/18 3:30,31.60567856,OK,10/15/18 3:30,1454949.875,OK,10/15/18 3:30,48.50888824,OK,10/15/18 3:30,41.9930954,OK,10/15/18 3:30,116.3433099,OK,10/15/18 3:30,380.4351883,OK,10/15/18 3:30,17459398.5,OK,,,,,,,10/15/18 3:30,436385.014,OK,10/15/18 3:30,14496.96289,OK,10/15/18 3:30,313.4511414,OK,10/15/18 3:30,17937110,OK,10/15/18 3:30,0.259670654,OK,10/15/18 3:30,184.9969482,OK,10/15/18 3:30,395.0932312,OK,
10/15/18 3:45,6.325078487,OK,10/15/18 3:45,32.66261292,OK,10/15/18 3:45,1454957.75,OK,10/15/18 3:45,48.67245865,OK,10/15/18 3:45,42.34738159,OK,10/15/18 3:45,123.747942,OK,10/15/18 3:45,392.3044739,OK,10/15/18 3:45,17459494.5,OK,,,,,,,10/15/18 3:45,436403.897,OK,10/15/18 3:45,14497.03906,OK,10/15/18 3:45,418.7216492,OK,10/15/18 3:45,17937202,OK,10/15/18 3:45,0.346922424,OK,10/15/18 3:45,185.1130676,OK,10/15/18 3:45,394.8871155,OK,
10/15/18 4:00,7.131007195,OK,10/15/18 4:00,32.27292252,OK,10/15/18 4:00,1454966.25,OK,10/15/18 4:00,48.73350525,OK,10/15/18 4:00,41.6024971,OK,10/15/18 4:00,107.9057714,OK,10/15/18 4:00,386.4028473,OK,10/15/18 4:00,17459595,OK,,,,,,,10/15/18 4:00,436423.626,OK,10/15/18 4:00,14497.12598,OK,10/15/18 4:00,428.4865417,OK,10/15/18 4:00,17937308,OK,10/15/18 4:00,0.354355103,OK,10/15/18 4:00,184.1386566,OK,10/15/18 4:00,398.2021484,OK,
10/15/18 4:15,6.9314785,OK,10/15/18 4:15,32.67452621,OK,10/15/18 4:15,1454974.75,OK,10/15/18 4:15,48.69703674,OK,10/15/18 4:15,41.76555634,OK,10/15/18 4:15,111.2609003,OK,10/15/18 4:15,391.2257538,OK,10/15/18 4:15,17459698.5,OK,,,,,,,10/15/18 4:15,436443.26,OK,10/15/18 4:15,14497.2168,OK,10/15/18 4:15,273.821228,OK,10/15/18 4:15,17937418,OK,10/15/18 4:15,0.226148605,OK,10/15/18 4:15,182.9899445,OK,10/15/18 4:15,400.4312439,OK,
10/15/18 4:30,6.388701439,OK,10/15/18 4:30,36.04977036,OK,10/15/18 4:30,1454983.5,OK,10/15/18 4:30,48.60155487,OK,10/15/18 4:30,42.21285248,OK,10/15/18 4:30,134.0174264,OK,10/15/18 4:30,432.3430481,OK,10/15/18 4:30,17459802,OK,,,,,,,10/15/18 4:30,436462.376,OK,10/15/18 4:30,14497.30176,OK,10/15/18 4:30,472.3293457,OK,10/15/18 4:30,17937520,OK,10/15/18 4:30,0.390377197,OK,10/15/18 4:30,184.6842804,OK,10/15/18 4:30,399.538269,OK,
10/15/18 4:45,6.274665356,OK,10/15/18 4:45,33.72075272,OK,10/15/18 4:45,1454992.125,OK,10/15/18 4:45,48.44409561,OK,10/15/18 4:45,42.16942978,OK,10/15/18 4:45,129.6555879,OK,10/15/18 4:45,406.5753937,OK,10/15/18 4:45,17459905.5,OK,,,,,,,10/15/18 4:45,436481.99,OK,10/15/18 4:45,14497.39355,OK,10/15/18 4:45,415.9265442,OK,10/15/18 4:45,17937632,OK,10/15/18 4:45,0.343168732,OK,10/15/18 4:45,184.0844879,OK,10/15/18 4:45,402.769104,OK,
10/15/18 5:00,7.342213631,OK,10/15/18 5:00,38.45240784,OK,10/15/18 5:00,1455000.75,OK,10/15/18 5:00,48.74068451,OK,10/15/18 5:00,41.39846802,OK,10/15/18 5:00,124.4107401,OK,10/15/18 5:00,459.8680115,OK,10/15/18 5:00,17460009,OK,,,,,,,10/15/18 5:00,436501.741,OK,10/15/18 5:00,14497.47559,OK,10/15/18 5:00,433.1292419,OK,10/15/18 5:00,17937732,OK,10/15/18 5:00,0.357484863,OK,10/15/18 5:00,184.3911591,OK,10/15/18 5:00,402.180603,OK,
10/15/18 5:15,6.581267357,OK,10/15/18 5:15,34.34137344,OK,10/15/18 5:15,1455009.375,OK,10/15/18 5:15,48.3910141,OK,10/15/18 5:15,41.80974579,OK,10/15/18 5:15,123.5980611,OK,10/15/18 5:15,410.4003296,OK,10/15/18 5:15,17460112.5,OK,,,,,,,10/15/18 5:15,436520.807,OK,10/15/18 5:15,14497.55371,OK,10/15/18 5:15,383.2695313,OK,10/15/18 5:15,17937824,OK,10/15/18 5:15,0.316876556,OK,10/15/18 5:15,184.2354279,OK,10/15/18 5:15,398.7453003,OK,
10/15/18 5:30,6.511739731,OK,10/15/18 5:30,35.67460632,OK,10/15/18 5:30,1455018.125,OK,10/15/18 5:30,48.42407227,OK,10/15/18 5:30,41.91233444,OK,10/15/18 5:30,129.867319,OK,10/15/18 5:30,425.7918549,OK,10/15/18 5:30,17460217.5,OK,,,,,,,10/15/18 5:30,436540.695,OK,10/15/18 5:30,14497.64258,OK,10/15/18 5:30,391.3242493,OK,10/15/18 5:30,17937932,OK,10/15/18 5:30,0.322886993,OK,10/15/18 5:30,184.4944305,OK,10/15/18 5:30,402.7909546,OK,
10/15/18 5:45,6.823818684,OK,10/15/18 5:45,32.28983307,OK,10/15/18 5:45,1455026.25,OK,10/15/18 5:45,48.42121887,OK,10/15/18 5:45,41.59740067,OK,10/15/18 5:45,112.6327621,OK,10/15/18 5:45,386.762558,OK,10/15/18 5:45,17460316.5,OK,,,,,,,10/15/18 5:45,436559.809,OK,10/15/18 5:45,14497.71973,OK,10/15/18 5:45,352.2561951,OK,10/15/18 5:45,17938026,OK,10/15/18 5:45,0.290966583,OK,10/15/18 5:45,184.5500793,OK,10/15/18 5:45,400.6534119,OK,
10/15/18 6:00,6.182341099,OK,10/15/18 6:00,33.43680573,OK,10/15/18 6:00,1455034.5,OK,10/15/18 6:00,48.19232178,OK,10/15/18 6:00,42.00998306,OK,10/15/18 6:00,127.3821374,OK,10/15/18 6:00,397.2157288,OK,10/15/18 6:00,17460414,OK,,,,,,,10/15/18 6:00,436578.591,OK,10/15/18 6:00,14497.79199,OK,10/15/18 6:00,301.7024231,OK,10/15/18 6:00,17938114,OK,10/15/18 6:00,0.249535233,OK,10/15/18 6:00,184.4841461,OK,10/15/18 6:00,398.071991,OK,
10/15/18 6:15,6.159963608,OK,10/15/18 6:15,33.9041748,OK,10/15/18 6:15,1455042.625,OK,10/15/18 6:15,48.17632294,OK,10/15/18 6:15,42.01635742,OK,10/15/18 6:15,131.2157021,OK,10/15/18 6:15,406.2010803,OK,10/15/18 6:15,17460511.5,OK,,,,,,,10/15/18 6:15,436600.134,OK,10/15/18 6:15,14497.86328,OK,10/15/18 6:15,323.7988586,OK,10/15/18 6:15,17938200,OK,10/15/18 6:15,0.268011353,OK,10/15/18 6:15,184.4185181,OK,10/15/18 6:15,396.5970764,OK,
10/15/18 6:30,5.939674377,OK,10/15/18 6:30,31.65239143,OK,10/15/18 6:30,1455050.75,OK,10/15/18 6:30,47.98030472,OK,10/15/18 6:30,42.04063416,OK,10/15/18 6:30,129.1296903,OK,10/15/18 6:30,382.1604309,OK,10/15/18 6:30,17460609,OK,,,,,,,10/15/18 6:30,436619.572,OK,10/15/18 6:30,14497.93457,OK,10/15/18 6:30,340.0610962,OK,10/15/18 6:30,17938284,OK,10/15/18 6:30,0.28163504,OK,10/15/18 6:30,183.489212,OK,10/15/18 6:30,395.190094,OK,
10/15/18 6:45,5.934704781,OK,10/15/18 6:45,37.70929718,OK,10/15/18 6:45,1455059,OK,10/15/18 6:45,48.18837738,OK,10/15/18 6:45,42.25367355,OK,10/15/18 6:45,153.6338669,OK,10/15/18 6:45,456.5400696,OK,10/15/18 6:45,17460708,OK,,,,,,,10/15/18 6:45,436638.535,OK,10/15/18 6:45,14498.00781,OK,10/15/18 6:45,350.3785706,OK,10/15/18 6:45,17938374,OK,10/15/18 6:45,0.290237427,OK,10/15/18 6:45,184.5526581,OK,10/15/18 6:45,395.1253967,OK,
10/15/18 7:00,6.456896305,OK,10/15/18 7:00,34.50086212,OK,10/15/18 7:00,1455067.625,OK,10/15/18 7:00,48.02112579,OK,10/15/18 7:00,41.56422806,OK,10/15/18 7:00,127.4507342,OK,10/15/18 7:00,414.0846863,OK,10/15/18 7:00,17460811.5,OK,,,,,,,10/15/18 7:00,436659.531,OK,10/15/18 7:00,14498.08105,OK,10/15/18 7:00,343.5444031,OK,10/15/18 7:00,17938462,OK,10/15/18 7:00,0.284662811,OK,10/15/18 7:00,183.7445374,OK,10/15/18 7:00,394.2918701,OK,
10/15/18 7:15,6.609642029,OK,10/15/18 7:15,39.24804688,OK,10/15/18 7:15,1455076.75,OK,10/15/18 7:15,48.34949112,OK,10/15/18 7:15,41.73984909,OK,10/15/18 7:15,141.6187177,OK,10/15/18 7:15,470.1753845,OK,10/15/18 7:15,17460921,OK,,,,,,,10/15/18 7:15,436681.905,OK,10/15/18 7:15,14498.16016,OK,10/15/18 7:15,334.4444885,OK,10/15/18 7:15,17938558,OK,10/15/18 7:15,0.277019501,OK,10/15/18 7:15,184.2381439,OK,10/15/18 7:15,395.1627197,OK,
10/15/18 7:30,6.736854076,OK,10/15/18 7:30,41.48132706,OK,10/15/18 7:30,1455086.375,OK,10/15/18 7:30,48.28862762,OK,10/15/18 7:30,41.55177307,OK,10/15/18 7:30,148.2229514,OK,10/15/18 7:30,498.9841919,OK,10/15/18 7:30,17461036.5,OK,,,,,,,10/15/18 7:30,436706.751,OK,10/15/18 7:30,14498.24707,OK,10/15/18 7:30,536.0686646,OK,10/15/18 7:30,17938664,OK,10/15/18 7:30,0.443353638,OK,10/15/18 7:30,183.788147,OK,10/15/18 7:30,397.9642944,OK,
10/15/18 7:45,6.444313526,OK,10/15/18 7:45,38.98272705,OK,10/15/18 7:45,1455096,OK,10/15/18 7:45,48.15583038,OK,10/15/18 7:45,41.71151733,OK,10/15/18 7:45,144.8735354,OK,10/15/18 7:45,467.3065796,OK,10/15/18 7:45,17461152,OK,,,,,,,10/15/18 7:45,436730.985,OK,10/15/18 7:45,14498.32813,OK,10/15/18 7:45,381.2232666,OK,10/15/18 7:45,17938760,OK,10/15/18 7:45,0.315492676,OK,10/15/18 7:45,183.7060699,OK,10/15/18 7:45,396.6854553,OK,
10/15/18 8:00,6.351825714,OK,10/15/18 8:00,37.12410736,OK,10/15/18 8:00,1455105.375,OK,10/15/18 8:00,48.18424988,OK,10/15/18 8:00,41.83242416,OK,10/15/18 8:00,140.9314644,OK,10/15/18 8:00,447.0025177,OK,10/15/18 8:00,17461264.5,OK,,,,,,,10/15/18 8:00,436754.256,OK,10/15/18 8:00,14498.41113,OK,10/15/18 8:00,488.52005,OK,10/15/18 8:00,17938862,OK,10/15/18 8:00,0.404151123,OK,10/15/18 8:00,184.8428802,OK,10/15/18 8:00,397.6953735,OK,
10/15/18 8:15,6.539907455,OK,10/15/18 8:15,36.14976883,OK,10/15/18 8:15,1455115,OK,10/15/18 8:15,48.0708847,OK,10/15/18 8:15,41.53097916,OK,10/15/18 8:15,133.289059,OK,10/15/18 8:15,436.3824005,OK,10/15/18 8:15,17461380,OK,,,,,,,10/15/18 8:15,436779.512,OK,10/15/18 8:15,14498.49316,OK,10/15/18 8:15,270.1326294,OK,10/15/18 8:15,17938960,OK,10/15/18 8:15,0.223460434,OK,10/15/18 8:15,184.1469116,OK,10/15/18 8:15,397.6528931,OK,
10/15/18 8:30,6.242698669,OK,10/15/18 8:30,38.859478,OK,10/15/18 8:30,1455124.875,OK,10/15/18 8:30,48.11553955,OK,10/15/18 8:30,41.87284088,OK,10/15/18 8:30,147.162367,OK,10/15/18 8:30,463.5344696,OK,10/15/18 8:30,17461498.5,OK,,,,,,,10/15/18 8:30,436808.553,OK,10/15/18 8:30,14498.5752,OK,10/15/18 8:30,354.0545959,OK,10/15/18 8:30,17939060,OK,10/15/18 8:30,0.292961121,OK,10/15/18 8:30,185.3860474,OK,10/15/18 8:30,397.5094299,OK,
10/15/18 8:45,6.478252888,OK,10/15/18 8:45,37.17182159,OK,10/15/18 8:45,1455134.375,OK,10/15/18 8:45,48.22061157,OK,10/15/18 8:45,41.74235535,OK,10/15/18 8:45,138.2015595,OK,10/15/18 8:45,446.9925385,OK,10/15/18 8:45,17461612.5,OK,,,,,,,10/15/18 8:45,436833.09,OK,10/15/18 8:45,14498.66113,OK,10/15/18 8:45,376.7576294,OK,10/15/18 8:45,17939164,OK,10/15/18 8:45,0.311233551,OK,10/15/18 8:45,184.7734833,OK,10/15/18 8:45,400.5407715,OK,
10/15/18 9:00,6.547613144,OK,10/15/18 9:00,39.43830872,OK,10/15/18 9:00,1455144.125,OK,10/15/18 9:00,48.09150696,OK,10/15/18 9:00,41.54389572,OK,10/15/18 9:00,144.0517742,OK,10/15/18 9:00,473.700531,OK,10/15/18 9:00,17461729.5,OK,,,,,,,10/15/18 9:00,436860.653,OK,10/15/18 9:00,14498.74023,OK,10/15/18 9:00,409.8725281,OK,10/15/18 9:00,17939260,OK,10/15/18 9:00,0.338725128,OK,10/15/18 9:00,183.8125153,OK,10/15/18 9:00,399.4390869,OK,
10/15/18 9:15,6.314766884,OK,10/15/18 9:15,41.6006012,OK,10/15/18 9:15,1455154,OK,10/15/18 9:15,48.12369537,OK,10/15/18 9:15,41.80892563,OK,10/15/18 9:15,156.780284,OK,10/15/18 9:15,499.1925659,OK,10/15/18 9:15,17461848,OK,,,,,,,10/15/18 9:15,436888.957,OK,10/15/18 9:15,14498.81641,OK,10/15/18 9:15,433.2030029,OK,10/15/18 9:15,17939352,OK,10/15/18 9:15,0.358188904,OK,10/15/18 9:15,184.7544403,OK,10/15/18 9:15,398.7478333,OK,
10/15/18 9:30,6.364490986,OK,10/15/18 9:30,35.85103607,OK,10/15/18 9:30,1455163.625,OK,10/15/18 9:30,48.03488541,OK,10/15/18 9:30,41.6703949,OK,10/15/18 9:30,135.7919573,OK,10/15/18 9:30,431.6785126,OK,10/15/18 9:30,17461963.5,OK,,,,,,,10/15/18 9:30,436916.851,OK,10/15/18 9:30,14498.89551,OK,10/15/18 9:30,464.2304993,OK,10/15/18 9:30,17939448,OK,10/15/18 9:30,0.383744873,OK,10/15/18 9:30,183.5674133,OK,10/15/18 9:30,398.8861694,OK,
10/15/18 9:45,6.571617126,OK,10/15/18 9:45,40.31703949,OK,10/15/18 9:45,1455173.375,OK,10/15/18 9:45,48.18071365,OK,10/15/18 9:45,41.60910034,OK,10/15/18 9:45,147.4151553,OK,10/15/18 9:45,484.6898804,OK,10/15/18 9:45,17462080.5,OK,,,,,,,10/15/18 9:45,436946.846,OK,10/15/18 9:45,14498.97559,OK,10/15/18 9:45,458.8500671,OK,10/15/18 9:45,17939544,OK,10/15/18 9:45,0.379533417,OK,10/15/18 9:45,184.8474884,OK,10/15/18 9:45,398.0649719,OK,
10/15/18 10:00,6.361093521,OK,10/15/18 10:00,37.0498085,OK,10/15/18 10:00,1455183.125,OK,10/15/18 10:00,48.11705017,OK,10/15/18 10:00,41.75595474,OK,10/15/18 10:00,138.1769171,OK,10/15/18 10:00,442.8453827,OK,10/15/18 10:00,17462197.5,OK,,,,,,,10/15/18 10:00,436977.442,OK,10/15/18 10:00,14499.05469,OK,10/15/18 10:00,383.9007263,OK,10/15/18 10:00,17939640,OK,10/15/18 10:00,0.317710052,OK,10/15/18 10:00,184.7234344,OK,10/15/18 10:00,396.9846497,OK,
10/15/18 10:15,6.891670227,OK,10/15/18 10:15,37.38547134,OK,10/15/18 10:15,1455192.375,OK,10/15/18 10:15,48.3279686,OK,10/15/18 10:15,41.43629837,OK,10/15/18 10:15,130.2725191,OK,10/15/18 10:15,449.6694489,OK,10/15/18 10:15,17462308.5,OK,,,,,,,10/15/18 10:15,437006.491,OK,10/15/18 10:15,14499.13477,OK,10/15/18 10:15,394.9107361,OK,10/15/18 10:15,17939736,OK,10/15/18 10:15,0.326467743,OK,10/15/18 10:15,184.4457855,OK,10/15/18 10:15,399.0170898,OK,
10/15/18 10:30,6.46835804,OK,10/15/18 10:30,37.00643539,OK,10/15/18 10:30,1455202.125,OK,10/15/18 10:30,48.24734497,OK,10/15/18 10:30,41.77898788,OK,10/15/18 10:30,137.2625434,OK,10/15/18 10:30,445.0617828,OK,10/15/18 10:30,17462427,OK,,,,,,,10/15/18 10:30,437036.551,OK,10/15/18 10:30,14499.2168,OK,10/15/18 10:30,448.2823792,OK,10/15/18 10:30,17939836,OK,10/15/18 10:30,0.370092285,OK,10/15/18 10:30,179.1478577,OK,10/15/18 10:30,400.0036011,OK,
