OSU_RTS.MDBUS_H1.355_HDT Time [SNAP],OSU_RTS.MDBUS_H1.355_HDT Value [SNAP],OSU_RTS.MDBUS_H1.355_HDT Status [SNAP],OSU_RTS.MDBUS_H1.355_HHF Time [SNAP],OSU_RTS.MDBUS_H1.355_HHF Value [SNAP],OSU_RTS.MDBUS_H1.355_HHF Status [SNAP],OSU_RTS.MDBUS_H1.355_HHT Time [SNAP],OSU_RTS.MDBUS_H1.355_HHT Value [SNAP],OSU_RTS.MDBUS_H1.355_HHT Status [SNAP],OSU_RTS.MDBUS_H1.355_HMT Time [SNAP],OSU_RTS.MDBUS_H1.355_HMT Value [SNAP],OSU_RTS.MDBUS_H1.355_HMT Status [SNAP],OSU_RTS.MDBUS_H1.355_HVF Time [SNAP],OSU_RTS.MDBUS_H1.355_HVF Value [SNAP],OSU_RTS.MDBUS_H1.355_HVF Status [SNAP],OSU_RTS.MDBUS_H1.355_HWRT Time [SNAP],OSU_RTS.MDBUS_H1.355_HWRT Value [SNAP],OSU_RTS.MDBUS_H1.355_HWRT Status [SNAP],OSU_RTS.MDBUS_H1.355_HWST Time [SNAP],OSU_RTS.MDBUS_H1.355_HWST Value [SNAP],OSU_RTS.MDBUS_H1.355_HWST Status [SNAP],Comments
10/18/18 13:15,-0.319896489,OK,10/18/18 13:15,0,OK,10/18/18 13:15,21816.69727,OK,10/18/18 13:15,0,OK,10/18/18 13:15,279.7343706,OK,10/18/18 13:15,64.18663788,OK,10/18/18 13:15,63.866745,OK,
10/18/18 13:30,-0.371635556,OK,10/18/18 13:30,0,OK,10/18/18 13:30,21816.69727,OK,10/18/18 13:30,0,OK,10/18/18 13:30,279.2278501,OK,10/18/18 13:30,63.71720886,OK,10/18/18 13:30,63.34557343,OK,
10/18/18 13:45,1.746213436,OK,10/18/18 13:45,243.8934784,OK,10/18/18 13:45,21824.48633,OK,10/18/18 13:45,243.5074615,OK,10/18/18 13:45,279.563013,OK,10/18/18 13:45,65.28955078,OK,10/18/18 13:45,67.0357666,OK,
10/18/18 14:00,5.842138767,OK,10/18/18 14:00,820.3477783,OK,10/18/18 14:00,21948.36523,OK,10/18/18 14:00,820.3477783,OK,10/18/18 14:00,282.1979941,OK,10/18/18 14:00,79.48971558,OK,10/18/18 14:00,85.33185577,OK,
10/18/18 14:15,6.56577301,OK,10/18/18 14:15,871.303772,OK,10/18/18 14:15,22153.24609,OK,10/18/18 14:15,871.303772,OK,10/18/18 14:15,267.7041984,OK,10/18/18 14:15,95.98310852,OK,10/18/18 14:15,102.5488739,OK,
10/18/18 14:30,4.498919487,OK,10/18/18 14:30,623.5697021,OK,10/18/18 14:30,22374.04688,OK,10/18/18 14:30,623.5697021,OK,10/18/18 14:30,280.8390802,OK,10/18/18 14:30,114.8553314,OK,10/18/18 14:30,119.354248,OK,
10/18/18 14:45,3.133560419,OK,10/18/18 14:45,430.5182495,OK,10/18/18 14:45,22508.48633,OK,10/18/18 14:45,430.7066345,OK,10/18/18 14:45,278.062039,OK,10/18/18 14:45,118.5780945,OK,10/18/18 14:45,121.7116547,OK,
10/18/18 15:00,2.23146224,OK,10/18/18 15:00,306.8947754,OK,10/18/18 15:00,22585.45703,OK,10/18/18 15:00,306.8947754,OK,10/18/18 15:00,278.1898085,OK,10/18/18 15:00,117.0903473,OK,10/18/18 15:00,119.3218079,OK,
10/18/18 15:15,1.864178181,OK,10/18/18 15:15,257.2366028,OK,10/18/18 15:15,22669.23438,OK,10/18/18 15:15,257.2366028,OK,10/18/18 15:15,278.5996474,OK,10/18/18 15:15,114.4758987,OK,10/18/18 15:15,116.3400726,OK,
10/18/18 15:30,2.769276857,OK,10/18/18 15:30,377.0899963,OK,10/18/18 15:30,22763.07227,OK,10/18/18 15:30,377.0899963,OK,10/18/18 15:30,275.4220122,OK,10/18/18 15:30,116.3449936,OK,10/18/18 15:30,119.1142731,OK,
10/18/18 15:45,1.911161304,OK,10/18/18 15:45,262.6463928,OK,10/18/18 15:45,22839.69141,OK,10/18/18 15:45,262.6463928,OK,10/18/18 15:45,278.3411136,OK,10/18/18 15:45,113.7280579,OK,10/18/18 15:45,115.6392212,OK,
10/18/18 16:00,3.810776711,OK,10/18/18 16:00,528.6959839,OK,10/18/18 16:00,22933.50977,OK,10/18/18 16:00,528.6959839,OK,10/18/18 16:00,278.7377687,OK,10/18/18 16:00,113.6626053,OK,10/18/18 16:00,117.4733887,OK,
10/18/18 16:15,1.788614273,OK,10/18/18 16:15,244.2900238,OK,10/18/18 16:15,23011.92773,OK,10/18/18 16:15,244.2900238,OK,10/18/18 16:15,275.9784361,OK,10/18/18 16:15,113.1086426,OK,10/18/18 16:15,114.8972626,OK,
10/18/18 16:30,1.89320302,OK,10/18/18 16:30,261.0420227,OK,10/18/18 16:30,23090.72266,OK,10/18/18 16:30,261.0420227,OK,10/18/18 16:30,278.4663765,OK,10/18/18 16:30,110.8239594,OK,10/18/18 16:30,112.7171631,OK,
10/18/18 16:45,2.659351826,OK,10/18/18 16:45,366.1000977,OK,10/18/18 16:45,23176.73633,OK,10/18/18 16:45,366.1000977,OK,10/18/18 16:45,278.0848585,OK,10/18/18 16:45,110.9759216,OK,10/18/18 16:45,113.6352692,OK,
10/18/18 17:00,1.957444191,OK,10/18/18 17:00,270.6733398,OK,10/18/18 17:00,23266.29688,OK,10/18/18 17:00,270.6733398,OK,10/18/18 17:00,279.3526247,OK,10/18/18 17:00,112.098175,OK,10/18/18 17:00,114.0556183,OK,
10/18/18 17:15,2.699983358,OK,10/18/18 17:15,371.9615173,OK,10/18/18 17:15,23350.0332,OK,10/18/18 17:15,371.9615173,OK,10/18/18 17:15,277.6865107,OK,10/18/18 17:15,110.2913971,OK,10/18/18 17:15,112.9913788,OK,
10/18/18 17:30,1.796004653,OK,10/18/18 17:30,246.2300262,OK,10/18/18 17:30,23456.55469,OK,10/18/18 17:30,246.2300262,OK,10/18/18 17:30,277.0283269,OK,10/18/18 17:30,113.1691132,OK,10/18/18 17:30,114.9651184,OK,
10/18/18 17:45,1.823099136,OK,10/18/18 17:45,251.8666687,OK,10/18/18 17:45,23549.50977,OK,10/18/18 17:45,251.8666687,OK,10/18/18 17:45,279.194158,OK,10/18/18 17:45,113.6758728,OK,10/18/18 17:45,115.49897,OK,
10/18/18 18:00,2.849808216,OK,10/18/18 18:00,395.1361084,OK,10/18/18 18:00,23635.6875,OK,10/18/18 18:00,395.2628479,OK,10/18/18 18:00,280.2042368,OK,10/18/18 18:00,112.6204224,OK,10/18/18 18:00,115.4702301,OK,
10/18/18 18:15,3.245337963,OK,10/18/18 18:15,448.4432373,OK,10/18/18 18:15,23753.39648,OK,10/18/18 18:15,447.7926636,OK,10/18/18 18:15,279.4539614,OK,10/18/18 18:15,115.3091736,OK,10/18/18 18:15,118.5545197,OK,
10/18/18 18:30,3.337444305,OK,10/18/18 18:30,456.7355042,OK,10/18/18 18:30,23861.40625,OK,10/18/18 18:30,456.7355042,OK,10/18/18 18:30,276.9676161,OK,10/18/18 18:30,118.2758255,OK,10/18/18 18:30,121.6132736,OK,
10/18/18 18:45,4.04014492,OK,10/18/18 18:45,553.8633423,OK,10/18/18 18:45,23988.58203,OK,10/18/18 18:45,553.8633423,OK,10/18/18 18:45,277.7067259,OK,10/18/18 18:45,121.4734726,OK,10/18/18 18:45,125.5136185,OK,
10/18/18 19:00,3.42351675,OK,10/18/18 19:00,472.6646118,OK,10/18/18 19:00,24097.44531,OK,10/18/18 19:00,472.6646118,OK,10/18/18 19:00,279.7086214,OK,10/18/18 19:00,122.5112839,OK,10/18/18 19:00,125.9347992,OK,
10/18/18 19:15,3.887245417,OK,10/18/18 19:15,534.7977905,OK,10/18/18 19:15,24203.49805,OK,10/18/18 19:15,534.7977905,OK,10/18/18 19:15,278.7885509,OK,10/18/18 19:15,123.7377167,OK,10/18/18 19:15,127.6249695,OK,
10/18/18 19:30,3.067192793,OK,10/18/18 19:30,423.0974121,OK,10/18/18 19:30,24300.92188,OK,10/18/18 19:30,423.0974121,OK,10/18/18 19:30,279.5146722,OK,10/18/18 19:30,124.7287064,OK,10/18/18 19:30,127.7958984,OK,
10/18/18 19:45,2.506526709,OK,10/18/18 19:45,342.7549133,OK,10/18/18 19:45,24403.25586,OK,10/18/18 19:45,342.7549133,OK,10/18/18 19:45,277.0701572,OK,10/18/18 19:45,125.4555283,OK,10/18/18 19:45,127.9620514,OK,
10/18/18 20:00,3.625556469,OK,10/18/18 20:00,495.9415588,OK,10/18/18 20:00,24505.89258,OK,10/18/18 20:00,495.9415588,OK,10/18/18 20:00,277.219151,OK,10/18/18 20:00,124.9039841,OK,10/18/18 20:00,128.529541,OK,
10/18/18 20:15,3.049686909,OK,10/18/18 20:15,416.0359497,OK,10/18/18 20:15,24633.3125,OK,10/18/18 20:15,418.7051697,OK,10/18/18 20:15,276.7989278,OK,10/18/18 20:15,130.4194336,OK,10/18/18 20:15,133.4691162,OK,
10/18/18 20:30,2.24063015,OK,10/18/18 20:30,308.4911804,OK,10/18/18 20:30,24730.89648,OK,10/18/18 20:30,308.4911804,OK,10/18/18 20:30,279.5082919,OK,10/18/18 20:30,133.1419067,OK,10/18/18 20:30,135.3825378,OK,
10/18/18 20:45,2.688090324,OK,10/18/18 20:45,368.3598938,OK,10/18/18 20:45,24835.68359,OK,10/18/18 20:45,368.3598938,OK,10/18/18 20:45,278.2810212,OK,10/18/18 20:45,133.8122864,OK,10/18/18 20:45,136.5003815,OK,
10/18/18 21:00,1.998784781,OK,10/18/18 21:00,274.0625916,OK,10/18/18 21:00,24932.24023,OK,10/18/18 21:00,274.0625916,OK,10/18/18 21:00,278.777776,OK,10/18/18 21:00,135.7022858,OK,10/18/18 21:00,137.7010651,OK,
10/18/18 21:15,2.696597338,OK,10/18/18 21:15,367.785675,OK,10/18/18 21:15,25030.30273,OK,10/18/18 21:15,367.785675,OK,10/18/18 21:15,277.1117921,OK,10/18/18 21:15,135.5908813,OK,10/18/18 21:15,138.2874756,OK,
10/18/18 21:30,2.366771221,OK,10/18/18 21:30,321.7146606,OK,10/18/18 21:30,25126.37109,OK,10/18/18 21:30,321.7146606,OK,10/18/18 21:30,276.2313058,OK,10/18/18 21:30,136.5851288,OK,10/18/18 21:30,138.9519043,OK,
10/18/18 21:45,2.328515291,OK,10/18/18 21:45,317.4187622,OK,10/18/18 21:45,25213.375,OK,10/18/18 21:45,319.0254517,OK,10/18/18 21:45,276.9152387,OK,10/18/18 21:45,135.2803345,OK,10/18/18 21:45,137.6088562,OK,
10/18/18 22:00,2.401416302,OK,10/18/18 22:00,327.5118103,OK,10/18/18 22:00,25314.09961,OK,10/18/18 22:00,327.5118103,OK,10/18/18 22:00,277.1088624,OK,10/18/18 22:00,135.9986267,OK,10/18/18 22:00,138.4000549,OK,
10/18/18 22:15,3.995919228,OK,10/18/18 22:15,549.1245728,OK,10/18/18 22:15,25426.90039,OK,10/18/18 22:15,549.1245728,OK,10/18/18 22:15,279.2602726,OK,10/18/18 22:15,134.9407043,OK,10/18/18 22:15,138.9366302,OK,
10/18/18 22:30,3.01492548,OK,10/18/18 22:30,409.6491699,OK,10/18/18 22:30,25535.97656,OK,10/18/18 22:30,410.6188049,OK,10/18/18 22:30,276.2938396,OK,10/18/18 22:30,138.2228699,OK,10/18/18 22:30,141.237793,OK,
10/18/18 22:45,2.126071692,OK,10/18/18 22:45,289.1447754,OK,10/18/18 22:45,25635.22656,OK,10/18/18 22:45,289.1447754,OK,10/18/18 22:45,276.5345345,OK,10/18/18 22:45,139.6397095,OK,10/18/18 22:45,141.7657776,OK,
10/18/18 23:00,3.864264488,OK,10/18/18 23:00,529.1081543,OK,10/18/18 23:00,25745.32227,OK,10/18/18 23:00,529.1081543,OK,10/18/18 23:00,278.4899121,OK,10/18/18 23:00,137.7170258,OK,10/18/18 23:00,141.5812988,OK,
10/18/18 23:15,2.823754787,OK,10/18/18 23:15,384.6625366,OK,10/18/18 23:15,25852.25195,OK,10/18/18 23:15,384.6625366,OK,10/18/18 23:15,276.8892616,OK,10/18/18 23:15,140.7617035,OK,10/18/18 23:15,143.5854492,OK,
10/18/18 23:30,3.847710848,OK,10/18/18 23:30,533.2614746,OK,10/18/18 23:30,25958.71484,OK,10/18/18 23:30,533.2614746,OK,10/18/18 23:30,280.68618,OK,10/18/18 23:30,138.1899719,OK,10/18/18 23:30,142.0376892,OK,
10/18/18 23:45,2.400012493,OK,10/18/18 23:45,327.878418,OK,10/18/18 23:45,26075.82813,OK,10/18/18 23:45,327.878418,OK,10/18/18 23:45,276.8887733,OK,10/18/18 23:45,142.8273926,OK,10/18/18 23:45,145.2273865,OK,
10/19/18 0:00,3.619557142,OK,10/19/18 0:00,498.2977905,OK,10/19/18 0:00,26184.70703,OK,10/19/18 0:00,498.2977905,OK,10/19/18 0:00,279.8852851,OK,10/19/18 0:00,140.2650909,OK,10/19/18 0:00,143.8846436,OK,
10/19/18 0:15,2.571784496,OK,10/19/18 0:15,350.1130981,OK,10/19/18 0:15,26289.79688,OK,10/19/18 0:15,350.1130981,OK,10/19/18 0:15,276.7102216,OK,10/19/18 0:15,142.2486877,OK,10/19/18 0:15,144.8204651,OK,
10/19/18 0:30,4.549679279,OK,10/19/18 0:30,626.2040405,OK,10/19/18 0:30,26398.60742,OK,10/19/18 0:30,626.2040405,OK,10/19/18 0:30,279.872264,OK,10/19/18 0:30,140.3949432,OK,10/19/18 0:30,144.9446106,OK,
10/19/18 0:45,2.867558956,OK,10/19/18 0:45,390.6868286,OK,10/19/18 0:45,26510.85156,OK,10/19/18 0:45,390.6868286,OK,10/19/18 0:45,277.0064189,OK,10/19/18 0:45,143.599762,OK,10/19/18 0:45,146.4673157,OK,
10/19/18 1:00,3.473063469,OK,10/19/18 1:00,473.8453064,OK,10/19/18 1:00,26623.15039,OK,10/19/18 1:00,473.8453064,OK,10/19/18 1:00,277.348776,OK,10/19/18 1:00,140.8592834,OK,10/19/18 1:00,144.3323517,OK,
10/19/18 1:15,2.810453415,OK,10/19/18 1:15,382.0641785,OK,10/19/18 1:15,26741.64063,OK,10/19/18 1:15,382.0641785,OK,10/19/18 1:15,276.6379871,OK,10/19/18 1:15,145.7591553,OK,10/19/18 1:15,148.5696106,OK,
10/19/18 1:30,3.951268196,OK,10/19/18 1:30,536.4451294,OK,10/19/18 1:30,26854.61133,OK,10/19/18 1:30,536.4451294,OK,10/19/18 1:30,276.1081262,OK,10/19/18 1:30,142.6516418,OK,10/19/18 1:30,146.6029053,OK,
10/19/18 1:45,3.109156847,OK,10/19/18 1:45,423.5030823,OK,10/19/18 1:45,26964.88867,OK,10/19/18 1:45,423.5030823,OK,10/19/18 1:45,277.2417752,OK,10/19/18 1:45,146.1452179,OK,10/19/18 1:45,149.254364,OK,
10/19/18 2:00,3.863015652,OK,10/19/18 2:00,525.5713501,OK,10/19/18 2:00,27099.01367,OK,10/19/18 2:00,525.5713501,OK,10/19/18 2:00,277.0560618,OK,10/19/18 2:00,147.0189514,OK,10/19/18 2:00,150.881958,OK,
10/19/18 2:15,2.766798019,OK,10/19/18 2:15,375.1737976,OK,10/19/18 2:15,27213.20898,OK,10/19/18 2:15,375.1737976,OK,10/19/18 2:15,276.3265551,OK,10/19/18 2:15,150.2938995,OK,10/19/18 2:15,153.0606995,OK,
10/19/18 2:30,4.307313442,OK,10/19/18 2:30,585.0134277,OK,10/19/18 2:30,27333.125,OK,10/19/18 2:30,585.0134277,OK,10/19/18 2:30,276.7310553,OK,10/19/18 2:30,148.3485413,OK,10/19/18 2:30,152.6558533,OK,
10/19/18 2:45,2.585104465,OK,10/19/18 2:45,350.2275085,OK,10/19/18 2:45,27454.83398,OK,10/19/18 2:45,350.2275085,OK,10/19/18 2:45,276.5932596,OK,10/19/18 2:45,153.6040955,OK,10/19/18 2:45,156.1891937,OK,
10/19/18 3:00,4.749442101,OK,10/19/18 3:00,644.3600464,OK,10/19/18 3:00,27573.88477,OK,10/19/18 3:00,644.3600464,OK,10/19/18 3:00,276.7822608,OK,10/19/18 3:00,150.5462341,OK,10/19/18 3:00,155.2956848,OK,
10/19/18 3:15,3.136193991,OK,10/19/18 3:15,425.4256287,OK,10/19/18 3:15,27696.14063,OK,10/19/18 3:15,425.4256287,OK,10/19/18 3:15,277.1656995,OK,10/19/18 3:15,155.5391235,OK,10/19/18 3:15,158.6753235,OK,
10/19/18 3:30,4.166615486,OK,10/19/18 3:30,564.7822266,OK,10/19/18 3:30,27813.7793,OK,10/19/18 3:30,564.7822266,OK,10/19/18 3:30,276.7309251,OK,10/19/18 3:30,152.3456573,OK,10/19/18 3:30,156.5122681,OK,
10/19/18 3:45,2.700282335,OK,10/19/18 3:45,365.9030457,OK,10/19/18 3:45,27933.60547,OK,10/19/18 3:45,367.6390381,OK,10/19/18 3:45,276.9281296,OK,10/19/18 3:45,156.6307983,OK,10/19/18 3:45,159.3310852,OK,
10/19/18 4:00,4.324492931,OK,10/19/18 4:00,586.5195313,OK,10/19/18 4:00,28046.64648,OK,10/19/18 4:00,586.7600098,OK,10/19/18 4:00,276.8653354,OK,10/19/18 4:00,152.0708771,OK,10/19/18 4:00,156.3953705,OK,
10/19/18 4:15,1.731931329,OK,10/19/18 4:15,234.6659546,OK,10/19/18 4:15,28163.14063,OK,10/19/18 4:15,234.6659546,OK,10/19/18 4:15,276.7873065,OK,10/19/18 4:15,156.2817993,OK,10/19/18 4:15,158.0137329,OK,
10/19/18 4:30,4.734258175,OK,10/19/18 4:30,640.5140381,OK,10/19/18 4:30,28286.93945,OK,10/19/18 4:30,640.5140381,OK,10/19/18 4:30,276.337916,OK,10/19/18 4:30,152.8845062,OK,10/19/18 4:30,157.6187592,OK,
10/19/18 4:45,2.67408371,OK,10/19/18 4:45,361.622467,OK,10/19/18 4:45,28410.4043,OK,10/19/18 4:45,361.622467,OK,10/19/18 4:45,276.4986939,OK,10/19/18 4:45,158.0968628,OK,10/19/18 4:45,160.7709351,OK,
10/19/18 5:00,4.713199615,OK,10/19/18 5:00,639.3947144,OK,10/19/18 5:00,28531.32813,OK,10/19/18 5:00,639.3947144,OK,10/19/18 5:00,277.1725355,OK,10/19/18 5:00,153.7757568,OK,10/19/18 5:00,158.4889526,OK,
10/19/18 5:15,2.637618303,OK,10/19/18 5:15,357.2179871,OK,10/19/18 5:15,28661.09375,OK,10/19/18 5:15,357.2179871,OK,10/19/18 5:15,276.9703179,OK,10/19/18 5:15,160.1735077,OK,10/19/18 5:15,162.8111267,OK,
10/19/18 5:30,4.951795578,OK,10/19/18 5:30,671.1644897,OK,10/19/18 5:30,28789.93555,OK,10/19/18 5:30,671.1644897,OK,10/19/18 5:30,277.2394639,OK,10/19/18 5:30,157.0733643,OK,10/19/18 5:30,162.0251465,OK,
10/19/18 5:45,2.749587297,OK,10/19/18 5:45,372.1049194,OK,10/19/18 5:45,28907.16016,OK,10/19/18 5:45,372.1049194,OK,10/19/18 5:45,276.7193038,OK,10/19/18 5:45,160.5131226,OK,10/19/18 5:45,163.2627258,OK,
10/19/18 6:00,4.972198963,OK,10/19/18 6:00,673.0195313,OK,10/19/18 6:00,29020.76563,OK,10/19/18 6:00,673.0195313,OK,10/19/18 6:00,276.6676101,OK,10/19/18 6:00,154.8504639,OK,10/19/18 6:00,159.8226624,OK,
10/19/18 6:15,1.800290704,OK,10/19/18 6:15,243.4103546,OK,10/19/18 6:15,29149.96094,OK,10/19/18 6:15,243.4103546,OK,10/19/18 6:15,276.5714167,OK,10/19/18 6:15,160.3874512,OK,10/19/18 6:15,162.1877441,OK,
10/19/18 6:30,4.190332413,OK,10/19/18 6:30,569.2714233,OK,10/19/18 6:30,29266.24219,OK,10/19/18 6:30,569.2714233,OK,10/19/18 6:30,277.7103718,OK,10/19/18 6:30,155.9235535,OK,10/19/18 6:30,160.1138916,OK,
10/19/18 6:45,1.638464212,OK,10/19/18 6:45,221.5321198,OK,10/19/18 6:45,29396.69922,OK,10/19/18 6:45,221.5321198,OK,10/19/18 6:45,276.2178289,OK,10/19/18 6:45,162.0457001,OK,10/19/18 6:45,163.6841736,OK,
10/19/18 7:00,4.426272869,OK,10/19/18 7:00,595.0327148,OK,10/19/18 7:00,29507.91211,OK,10/19/18 7:00,595.0327148,OK,10/19/18 7:00,277.2946734,OK,10/19/18 7:00,155.714798,OK,10/19/18 7:00,160.1410675,OK,
10/19/18 7:15,2.320612907,OK,10/19/18 7:15,315.3488464,OK,10/19/18 7:15,29619.12305,OK,10/19/18 7:15,308.3815308,OK,10/19/18 7:15,277.8932205,OK,10/19/18 7:15,158.9565125,OK,10/19/18 7:15,161.2771301,OK,
10/19/18 7:30,3.862972736,OK,10/19/18 7:30,522.4103394,OK,10/19/18 7:30,29758.40234,OK,10/19/18 7:30,522.4103394,OK,10/19/18 7:30,276.6111636,OK,10/19/18 7:30,158.8707275,OK,10/19/18 7:30,162.7337036,OK,
10/19/18 7:45,4.29690361,OK,10/19/18 7:45,588.0452881,OK,10/19/18 7:45,29874.65234,OK,10/19/18 7:45,588.3870239,OK,10/19/18 7:45,279.8619773,OK,10/19/18 7:45,157.0183258,OK,10/19/18 7:45,161.3152313,OK,
10/19/18 8:00,3.231347561,OK,10/19/18 8:00,437.3999634,OK,10/19/18 8:00,30001.26758,OK,10/19/18 8:00,437.3999634,OK,10/19/18 8:00,277.0307684,OK,10/19/18 8:00,159.562439,OK,10/19/18 8:00,162.7937927,OK,
10/19/18 8:15,1.965961695,OK,10/19/18 8:15,270.2046509,OK,10/19/18 8:15,30097.60938,OK,10/19/18 8:15,270.2046509,OK,10/19/18 8:15,276.5204717,OK,10/19/18 8:15,153.4178162,OK,10/19/18 8:15,155.3837738,OK,
10/19/18 8:30,4.462238312,OK,10/19/18 8:30,612.2953491,OK,10/19/18 8:30,30207.55078,OK,10/19/18 8:30,612.2953491,OK,10/19/18 8:30,278.8967888,OK,10/19/18 8:30,151.5985718,OK,10/19/18 8:30,156.0608063,OK,
10/19/18 8:45,2.221219301,OK,10/19/18 8:45,301.6824646,OK,10/19/18 8:45,30311.41016,OK,10/19/18 8:45,301.6824646,OK,10/19/18 8:45,276.96078,OK,10/19/18 8:45,151.7696991,OK,10/19/18 8:45,153.990921,OK,
10/19/18 9:00,3.497442722,OK,10/19/18 9:00,474.9036255,OK,10/19/18 9:00,30427.375,OK,10/19/18 9:00,474.9036255,OK,10/19/18 9:00,276.670963,OK,10/19/18 9:00,149.2289429,OK,10/19/18 9:00,152.7263947,OK,
10/19/18 9:15,3.575894117,OK,10/19/18 9:15,491.5785828,OK,10/19/18 9:15,30516.01367,OK,10/19/18 9:15,491.5785828,OK,10/19/18 9:15,279.6298112,OK,10/19/18 9:15,143.6537933,OK,10/19/18 9:15,147.2296906,OK,
10/19/18 9:30,3.453243732,OK,10/19/18 9:30,473.0725708,OK,10/19/18 9:30,30623.55078,OK,10/19/18 9:30,473.0725708,OK,10/19/18 9:30,278.5259806,OK,10/19/18 9:30,142.211853,OK,10/19/18 9:30,145.6651001,OK,
10/19/18 9:45,2.123848438,OK,10/19/18 9:45,292.1998291,OK,10/19/18 9:45,30712.94727,OK,10/19/18 9:45,292.1998291,OK,10/19/18 9:45,279.6165297,OK,10/19/18 9:45,140.8015137,OK,10/19/18 9:45,142.925354,OK,
10/19/18 10:00,2.697778225,OK,10/19/18 10:00,368.1328735,OK,10/19/18 10:00,30799.21875,OK,10/19/18 10:00,368.1328735,OK,10/19/18 10:00,277.23393,OK,10/19/18 10:00,135.3596649,OK,10/19/18 10:00,138.0574341,OK,
10/19/18 10:15,2.23029089,OK,10/19/18 10:15,304.5726318,OK,10/19/18 10:15,30882.63672,OK,10/19/18 10:15,304.5726318,OK,10/19/18 10:15,276.9827856,OK,10/19/18 10:15,130.9720612,OK,10/19/18 10:15,133.2023621,OK,
10/19/18 10:30,3.498210669,OK,10/19/18 10:30,476.6798706,OK,10/19/18 10:30,30983.9043,OK,10/19/18 10:30,476.6798706,OK,10/19/18 10:30,277.6304874,OK,10/19/18 10:30,129.4573669,OK,10/19/18 10:30,132.9555969,OK,
10/19/18 10:45,2.363554716,OK,10/19/18 10:45,320.9663391,OK,10/19/18 10:45,31083.36914,OK,10/19/18 10:45,320.9663391,OK,10/19/18 10:45,275.3822979,OK,10/19/18 10:45,129.088623,OK,10/19/18 10:45,131.452179,OK,
10/19/18 11:00,3.016925812,OK,10/19/18 11:00,413.7727051,OK,10/19/18 11:00,31168.29492,OK,10/19/18 11:00,413.7727051,OK,10/19/18 11:00,277.8878819,OK,10/19/18 11:00,123.9627914,OK,10/19/18 11:00,126.9797134,OK,
10/19/18 11:15,2.1310606,OK,10/19/18 11:15,293.9228821,OK,10/19/18 11:15,31257.09766,OK,10/19/18 11:15,293.9228821,OK,10/19/18 11:15,278.6328837,OK,10/19/18 11:15,121.2686462,OK,10/19/18 11:15,123.399704,OK,
10/19/18 11:30,2.270494938,OK,10/19/18 11:30,315.9363403,OK,10/19/18 11:30,31327.33203,OK,10/19/18 11:30,315.9363403,OK,10/19/18 11:30,280.5594197,OK,10/19/18 11:30,116.8737259,OK,10/19/18 11:30,119.1442261,OK,
10/19/18 11:45,1.997826695,OK,10/19/18 11:45,275.2793884,OK,10/19/18 11:45,31432.63281,OK,10/19/18 11:45,275.2793884,OK,10/19/18 11:45,278.6561589,OK,10/19/18 11:45,116.4570313,OK,10/19/18 11:45,118.4548569,OK,
10/19/18 12:00,1.95620513,OK,10/19/18 12:00,271.0098267,OK,10/19/18 12:00,31510.63672,OK,10/19/18 12:00,271.0098267,OK,10/19/18 12:00,279.9820969,OK,10/19/18 12:00,113.6640472,OK,10/19/18 12:00,115.6202545,OK,
10/19/18 12:15,1.90579915,OK,10/19/18 12:15,263.4526672,OK,10/19/18 12:15,31605.85547,OK,10/19/18 12:15,263.4526672,OK,10/19/18 12:15,279.1965669,OK,10/19/18 12:15,111.0591202,OK,10/19/18 12:15,112.96492,OK,
10/19/18 12:30,2.120217323,OK,10/19/18 12:30,293.7875061,OK,10/19/18 12:30,31697.07813,OK,10/19/18 12:30,293.7875061,OK,10/19/18 12:30,279.8818345,OK,10/19/18 12:30,111.2067566,OK,10/19/18 12:30,113.3269653,OK,
10/19/18 12:45,1.827866554,OK,10/19/18 12:45,253.922287,OK,10/19/18 12:45,31762.54297,OK,10/19/18 12:45,253.922287,OK,10/19/18 12:45,280.1611044,OK,10/19/18 12:45,105.0298233,OK,10/19/18 12:45,106.8576965,OK,
10/19/18 13:00,1.938605905,OK,10/19/18 13:00,268.1138306,OK,10/19/18 13:00,31841.26758,OK,10/19/18 13:00,268.1138306,OK,10/19/18 13:00,278.7749764,OK,10/19/18 13:00,102.7225647,OK,10/19/18 13:00,104.6611633,OK,
10/19/18 13:15,2.293005466,OK,10/19/18 13:15,317.2142029,OK,10/19/18 13:15,31914.61719,OK,10/19/18 13:15,317.2142029,OK,10/19/18 13:15,279.3601444,OK,10/19/18 13:15,99.66312408,OK,10/19/18 13:15,101.956131,OK,
10/19/18 13:30,2.776921272,OK,10/19/18 13:30,384.7916565,OK,10/19/18 13:30,32006.18359,OK,10/19/18 13:30,384.7916565,OK,10/19/18 13:30,279.4503806,OK,10/19/18 13:30,99.92485046,OK,10/19/18 13:30,102.701767,OK,
10/19/18 13:45,3.191991329,OK,10/19/18 13:45,442.7466431,OK,10/19/18 13:45,32105.82617,OK,10/19/18 13:45,442.7466431,OK,10/19/18 13:45,280.0253595,OK,10/19/18 13:45,101.1680298,OK,10/19/18 13:45,104.3600235,OK,
10/19/18 14:00,1.665299177,OK,10/19/18 14:00,231.4860382,OK,10/19/18 14:00,32170.50781,OK,10/19/18 14:00,231.4860382,OK,10/19/18 14:00,280.2434628,OK,10/19/18 14:00,97.06128693,OK,10/19/18 14:00,98.72659302,OK,
